datetime,description,location,direction,lat,lon
07/09/2026 07:44:00,1125A-Animal Hazard,I80 W / Hirschdale Rd Ofr,W,39.384125,-120.083474
07/09/2026 07:32:00,MZP-Assist CT with Maintenance,I80 E / Sr267 Ofr,E,39.336546,-120.174034
07/09/2026 16:18:00,1182-Trfc Collision-No Inj,I80 E / Alta Onr,E,39.202659,-120.808916
07/09/2026 18:14:00,20002-Hit and Run No Injuries,I80 W / Donner Rest Area Onr,W,39.341375,-120.342803
