datetime,description,location,direction,lat,lon
03/05/2026 09:58:00,DOT-Request CalTrans Notify,I80 W / Blue Canyon Rd Ofr,W,39.286181,-120.699856
03/05/2026 21:08:00,1125-Traffic Hazard,I80 E / Hirschdale Rd Ofr,E,39.379644,-120.099335
