datetime,description,location,direction,lat,lon
09/17/2026 12:01:00,1125-Traffic Hazard,I80 W / Donner Lake Ofr,W,39.33112,-120.286115
09/17/2026 15:21:00,1125-Traffic Hazard,I80 W / Rainbow Rd Ofr,W,39.311993,-120.495855
09/17/2026 17:57:00,CZP-Assist with Construction,I80 E / Blue Canyon Rd Ofr,E,39.282385,-120.706475
09/17/2026 18:03:00,1125A-Animal Hazard,I80 E / Floriston Way Onr,E,39.396289,-120.023579
