datetime,description,location,direction,lat,lon
05/02/2026 17:07:00,1179-Trfc Collision-1141 Enrt,I80 E / Donner Pass Rd Ofr,E,39.323717,-120.221912
05/02/2026 17:39:00,1179-Trfc Collision-1141 Enrt,I80 E / BLUE CANYON RD OFR,E,39.282385,-120.706475
