datetime,description,location,direction,lat,lon
07/08/2026 07:26:00,1182-Trfc Collision-No Inj,I80 E / Nyack Rd Ofr,E,39.291859,-120.682497
07/08/2026 13:20:00,1125-Traffic Hazard,0 I80 W,W,39.324272,-120.224993
07/08/2026 14:07:00,1125-Traffic Hazard,I80 W / Kingvale Ofr,W,39.315282,-120.441787
07/08/2026 16:21:00,20002-Hit and Run No Injuries,I80 W / Floriston Way Onr,W,39.390657,-120.025135
