datetime,description,location,direction,lat,lon
07/24/2026 13:32:00,1179-Trfc Collision-1141 Enrt,I80 W / Blue Canyon Rd Onr,W,39.279525,-120.713177
07/24/2026 14:13:00,1179-Trfc Collision-1141 Enrt,I80 E / Hirschdale Rd Ofr,E,39.383469,-120.089576
07/24/2026 19:13:00,1125-Traffic Hazard,I80 E / Farad Rd Onr,E,39.42499,-120.035569
