datetime,description,location,direction,lat,lon
01/29/2026 06:00:00,CZP-Assist with Construction,I80 W / Crystal Springs Ofr,W,39.210904,-120.783464
01/29/2026 09:25:00,1125-Traffic Hazard,I80 E / Kingvale Ofr,E,39.313691,-120.448574
01/29/2026 11:24:00,20002-Hit and Run No Injuries,I80 E / Castle Peak Rd Ofr,E,39.336981,-120.352703
01/29/2026 18:41:00,1125-Traffic Hazard,Emigrant Gap Rd Onr / I80 E,E,39.303087,-120.656688
