datetime,description,location,direction,lat,lon
01/26/2026 01:58:00,1125-Traffic Hazard,I80 E / Blue Canyon Rd Ofr,E,39.282385,-120.706475
01/26/2026 07:07:00,CZP-Assist with Construction,I80 E / Floriston Way Onr,E,39.396289,-120.023579
01/26/2026 11:18:00,1125-Traffic Hazard,I80 W / I80 W Vista Point,W,39.329382,-120.280909
01/26/2026 16:32:00,CFIRE-Car Fire,I80 W / Drum Forebay Rd Ofr,W,39.239548,-120.752531
