datetime,description,location,direction,lat,lon
02/28/2026 12:44:00,1125-Traffic Hazard,I80 E / Blue Canyon Rd Ofr,E,39.279194,-120.71252
02/28/2026 20:22:00,1179-Trfc Collision-1141 Enrt,0 I80 E,E,39.314216,-120.454091
