datetime,description,location,direction,lat,lon
06/09/2026 05:39:00,MZP-Assist CT with Maintenance,I80 E / Kingvale Ofr,E,39.313691,-120.448574
06/09/2026 07:16:00,CZP-Assist with Construction,I80 W / Floriston Way Ofr,W,39.394812,-120.025178
06/09/2026 17:14:00,MZP-Assist CT with Maintenance,I80 E / Kingvale Ofr,E,39.313691,-120.448574
