datetime,description,location,direction,lat,lon
06/07/2026 13:21:00,1125-Traffic Hazard,Central Truckee Ofr / I80 W,W,39.328123,-120.189828
06/07/2026 18:08:00,CZP-Assist with Construction,I80 W / Blue Canyon Rd Ofr,W,39.286181,-120.699856
