datetime,description,location,direction,lat,lon
03/10/2026 07:16:00,CZP-Assist with Construction,I80 W / Floriston Way Ofr,W,39.404183,-120.025912
03/10/2026 18:19:00,1125-Traffic Hazard,I80 W / Sr20 Ofr,W,39.325944,-120.600658
