datetime,description,location,direction,lat,lon
01/22/2026 08:19:00,CFIRE-Car Fire,I80 E / Blue Canyon Rd Ofr,E,39.282385,-120.706475
01/22/2026 13:09:00,CFIRE-Car Fire,I80 E / Donner Lake Ofr,E,39.329487,-120.292543
01/22/2026 20:48:00,1125-Traffic Hazard,0 I80 W,W,39.338625,-120.351198
