datetime,description,location,direction,lat,lon
01/11/2026 14:55:00,1125-Traffic Hazard,I80 E / Overland Trail Ofr,E,39.352695,-120.149269
01/11/2026 16:00:00,1125-Traffic Hazard,I80 W / Eagle Lakes Rd Ofr,W,39.320443,-120.560778
