datetime,description,location,direction,lat,lon
03/07/2026 07:34:00,WW-Wrong Way Driver,I80 W / Baxter Rd Ofr,W,39.216667,-120.775205
03/07/2026 12:35:00,FIRE-Report of Fire,I80 W / Soda Springs Ofr,W,39.326984,-120.39026
