datetime,description,location,direction,lat,lon
09/04/2026 10:13:00,1125-Traffic Hazard,I80 E / Floriston Way Ofr,E,39.394617,-120.025139
09/04/2026 15:50:00,1125-Traffic Hazard,I80 E / Rainbow Rd Onr,E,39.311615,-120.495585
09/04/2026 18:18:00,CFIRE-Car Fire,I80 E / Big Bend Ofr,E,39.305191,-120.52472
09/04/2026 18:17:00,1179-Trfc Collision-1141 Enrt,0 I80 W,W,39.45635,-120.009311
09/04/2026 22:32:00,1125-Traffic Hazard,I80 W / Crystal Springs Onr,W,39.207178,-120.790496
