datetime,description,location,direction,lat,lon
04/27/2026 06:15:00,MZP-Assist CT with Maintenance,I80 W / Sr20 Ofr,W,39.323175,-120.604138
04/27/2026 07:05:00,CZP-Assist with Construction,I80 E / Floriston Way Ofr,E,39.394617,-120.025139
04/27/2026 13:46:00,1125-Traffic Hazard,I80 E / Central Truckee Ofr,E,39.323946,-120.19714
04/27/2026 19:00:00,1183-Trfc Collision-Unkn Inj,I80 W / Crystal Springs Ofr,W,39.210904,-120.783464
