datetime,description,location,direction,lat,lon
06/13/2026 09:25:00,1179-Trfc Collision-1141 Enrt,I80 W / Baxter Rd Onr,W,39.212903,-120.779957
06/13/2026 14:37:00,1179-Trfc Collision-1141 Enrt,0 I80 E,E,39.268204,-120.722608
06/13/2026 20:17:00,20002-Hit and Run No Injuries,0 I80 W,W,39.310981,-120.633389
