datetime,description,location,direction,lat,lon
01/06/2026 08:41:00,1125-Traffic Hazard,I80 W / Hirschdale Rd Onr,W,39.383787,-120.088697
01/06/2026 17:17:00,1125-Traffic Hazard,I80 W / Ag Station,W,39.360628,-120.136681
01/06/2026 22:00:00,1125-Traffic Hazard,I80 W / Crystal Springs Onr,W,39.207178,-120.790496
