datetime,description,location,direction,lat,lon
04/20/2026 03:21:00,WW-Wrong Way Driver,I80 W / Kingvale Onr,W,39.31411,-120.447967
04/20/2026 07:43:00,1182-Trfc Collision-No Inj,0 I80 W,W,39.363082,-120.125666
04/20/2026 15:37:00,1125-Traffic Hazard,I80 E / Central Truckee Ofr,E,39.323946,-120.19714
