datetime,description,location,direction,lat,lon
09/22/2026 05:44:00,MZP-Assist CT with Maintenance,I80 E / Kingvale Ofr,E,39.313691,-120.448574
09/22/2026 11:31:00,1125-Traffic Hazard,I80 W / Rainbow Rd Ofr,W,39.311993,-120.495855
09/22/2026 12:11:00,1125-Traffic Hazard,I80 E / Central Truckee Ofr,E,39.323946,-120.19714
09/22/2026 23:35:00,1179-Trfc Collision-1141 Enrt,I80 W / Rainbow Rd Ofr,W,39.311993,-120.495855
