datetime,description,location,direction,lat,lon
04/24/2026 01:18:00,1182-Trfc Collision-No Inj,0 I80 W,W,39.329618,-120.301886
04/24/2026 06:01:00,CZP-Assist with Construction,I80 E / Sr20 Ofr,E,39.325188,-120.601347
04/24/2026 06:12:00,1125-Traffic Hazard,I80 W / Sr89 S Ofr,W,39.323112,-120.201776
04/24/2026 12:53:00,20002-Hit and Run No Injuries,I80 W / Baxter Rd Onr,W,39.212903,-120.779957
