datetime,description,location,direction,lat,lon
03/20/2026 07:10:00,CZP-Assist with Construction,I80 W / Farad Rd Ofr,W,39.423046,-120.035705
03/20/2026 10:15:00,DOT-Request CalTrans Notify,I80 E / Sr267 Ofr,E,39.336546,-120.174034
