datetime,description,location,direction,lat,lon
05/18/2026 06:54:00,CZP-Assist with Construction,I80 E / Floriston Way Onr,E,39.396289,-120.023579
05/18/2026 09:54:00,1125-Traffic Hazard,I80 E / Sr20 Ofr,E,39.325188,-120.601347
05/18/2026 11:11:00,1179-Trfc Collision-1141 Enrt,I80 W / Floriston Way Ofr,W,39.394812,-120.025178
