datetime,description,location,direction,lat,lon
03/08/2026 00:57:00,1125-Traffic Hazard,0 I80 E,E,39.272949,-120.713786
03/08/2026 22:16:00,20002-Hit and Run No Injuries,0 I80 E,E,39.390555,-120.024962
