datetime,description,location,direction,lat,lon
04/06/2026 07:05:00,MZP-Assist CT with Maintenance,I80 E / Floriston Way Onr,E,39.396289,-120.023579
04/06/2026 23:03:00,1183-Trfc Collision-Unkn Inj,I80 E / Donner Lake Ofr,E,39.329487,-120.292543
