datetime,description,location,direction,lat,lon
08/21/2026 18:22:00,1125-Traffic Hazard,I80 W / Donner Pass Rd Ofr,W,39.323961,-120.221726
08/21/2026 18:26:00,1184-Provide Traffic Control,I80 W / Alta Ofr,W,39.202681,-120.809444
