date,station,dir,lane_type,hour,vehicles,avg_speed_mph
2026-09-17,3023111,E,ML,00,187,68.4
2026-09-17,3023111,E,ML,01,135,67.6
2026-09-17,3023111,E,ML,02,118,68.2
2026-09-17,3023111,E,ML,03,143,68.2
2026-09-17,3023111,E,ML,04,180,68.0
2026-09-17,3023111,E,ML,05,361,68.1
2026-09-17,3023111,E,ML,06,499,69.8
2026-09-17,3023111,E,ML,07,601,67.1
2026-09-17,3023111,E,ML,08,586,66.2
2026-09-17,3023111,E,ML,09,595,67.3
2026-09-17,3023111,E,ML,10,644,65.8
2026-09-17,3023111,E,ML,11,757,67.8
2026-09-17,3023111,E,ML,12,726,69.4
2026-09-17,3023111,E,ML,13,754,63.8
2026-09-17,3023111,E,ML,14,883,64.3
2026-09-17,3023111,E,ML,15,941,64.0
2026-09-17,3023111,E,ML,16,842,63.7
2026-09-17,3023111,E,ML,17,731,62.9
2026-09-17,3023111,E,ML,18,525,67.4
2026-09-17,3023111,E,ML,19,504,66.4
2026-09-17,3023111,E,ML,20,478,66.8
2026-09-17,3023111,E,ML,21,407,68.2
2026-09-17,3023111,E,ML,22,351,68.2
2026-09-17,3023111,E,ML,23,252,67.6
2026-09-17,3023113,E,FR,00,9,
2026-09-17,3023113,E,FR,01,5,
2026-09-17,3023113,E,FR,02,3,
2026-09-17,3023113,E,FR,03,7,
2026-09-17,3023113,E,FR,04,5,
2026-09-17,3023113,E,FR,05,67,
2026-09-17,3023113,E,FR,06,114,
2026-09-17,3023113,E,FR,07,128,
2026-09-17,3023113,E,FR,08,156,
2026-09-17,3023113,E,FR,09,162,
2026-09-17,3023113,E,FR,10,173,
2026-09-17,3023113,E,FR,11,173,
2026-09-17,3023113,E,FR,12,188,
2026-09-17,3023113,E,FR,13,205,
2026-09-17,3023113,E,FR,14,212,
2026-09-17,3023113,E,FR,15,221,
2026-09-17,3023113,E,FR,16,173,
2026-09-17,3023113,E,FR,17,159,
2026-09-17,3023113,E,FR,18,142,
2026-09-17,3023113,E,FR,19,75,
2026-09-17,3023113,E,FR,20,103,
2026-09-17,3023113,E,FR,21,67,
2026-09-17,3023113,E,FR,22,65,
2026-09-17,3023113,E,FR,23,48,
2026-09-17,3023115,E,OR,00,15,
2026-09-17,3023115,E,OR,01,7,
2026-09-17,3023115,E,OR,02,5,
2026-09-17,3023115,E,OR,03,8,
2026-09-17,3023115,E,OR,04,12,
2026-09-17,3023115,E,OR,05,54,
2026-09-17,3023115,E,OR,06,113,
2026-09-17,3023115,E,OR,07,292,
2026-09-17,3023115,E,OR,08,254,
2026-09-17,3023115,E,OR,09,288,
2026-09-17,3023115,E,OR,10,309,
2026-09-17,3023115,E,OR,11,331,
2026-09-17,3023115,E,OR,12,425,
2026-09-17,3023115,E,OR,13,365,
2026-09-17,3023115,E,OR,14,488,
2026-09-17,3023115,E,OR,15,597,
2026-09-17,3023115,E,OR,16,731,
2026-09-17,3023115,E,OR,17,685,
2026-09-17,3023115,E,OR,18,422,
2026-09-17,3023115,E,OR,19,302,
2026-09-17,3023115,E,OR,20,299,
2026-09-17,3023115,E,OR,21,139,
2026-09-17,3023115,E,OR,22,50,
2026-09-17,3023115,E,OR,23,46,
2026-09-17,3023116,W,FR,00,4,
2026-09-17,3023116,W,FR,01,3,
2026-09-17,3023116,W,FR,02,4,
2026-09-17,3023116,W,FR,03,7,
2026-09-17,3023116,W,FR,04,24,
2026-09-17,3023116,W,FR,05,64,
2026-09-17,3023116,W,FR,06,139,
2026-09-17,3023116,W,FR,07,245,
2026-09-17,3023116,W,FR,08,356,
2026-09-17,3023116,W,FR,09,205,
2026-09-17,3023116,W,FR,10,399,
2026-09-17,3023116,W,FR,11,264,
2026-09-17,3023116,W,FR,12,201,
2026-09-17,3023116,W,FR,13,238,
2026-09-17,3023116,W,FR,14,223,
2026-09-17,3023116,W,FR,15,196,
2026-09-17,3023116,W,FR,16,178,
2026-09-17,3023116,W,FR,17,190,
2026-09-17,3023116,W,FR,18,192,
2026-09-17,3023116,W,FR,19,170,
2026-09-17,3023116,W,FR,20,63,
2026-09-17,3023116,W,FR,21,42,
2026-09-17,3023116,W,FR,22,31,
2026-09-17,3023116,W,FR,23,5,
2026-09-17,3023121,W,ML,00,263,60.3
2026-09-17,3023121,W,ML,01,229,57.4
2026-09-17,3023121,W,ML,02,219,57.8
2026-09-17,3023121,W,ML,03,222,58.4
2026-09-17,3023121,W,ML,04,239,59.5
2026-09-17,3023121,W,ML,05,310,62.9
2026-09-17,3023121,W,ML,06,548,64.5
2026-09-17,3023121,W,ML,07,1028,69.7
2026-09-17,3023121,W,ML,08,1176,63.5
2026-09-17,3023121,W,ML,09,1139,57.7
2026-09-17,3023121,W,ML,10,1297,52.3
2026-09-17,3023121,W,ML,11,1316,55.6
2026-09-17,3023121,W,ML,12,1230,55.7
2026-09-17,3023121,W,ML,13,1261,56.9
2026-09-17,3023121,W,ML,14,1449,56.1
2026-09-17,3023121,W,ML,15,1426,57.3
2026-09-17,3023121,W,ML,16,1360,54.2
2026-09-17,3023121,W,ML,17,1303,60.8
2026-09-17,3023121,W,ML,18,1254,61.4
2026-09-17,3023121,W,ML,19,906,59.3
2026-09-17,3023121,W,ML,20,811,55.7
2026-09-17,3023121,W,ML,21,474,59.3
2026-09-17,3023121,W,ML,22,312,61.7
