date,station,dir,lane_type,hour,vehicles,avg_speed_mph
2026-08-09,3023111,E,ML,00,249,67.8
2026-08-09,3023111,E,ML,01,156,67.7
2026-08-09,3023111,E,ML,02,131,68.0
2026-08-09,3023111,E,ML,03,116,67.8
2026-08-09,3023111,E,ML,04,102,67.8
2026-08-09,3023111,E,ML,05,122,67.9
2026-08-09,3023111,E,ML,06,211,67.7
2026-08-09,3023111,E,ML,07,349,67.8
2026-08-09,3023111,E,ML,08,610,67.2
2026-08-09,3023111,E,ML,09,815,62.6
2026-08-09,3023111,E,ML,10,947,66.5
2026-08-09,3023111,E,ML,11,1067,66.0
2026-08-09,3023111,E,ML,12,1224,64.5
2026-08-09,3023111,E,ML,13,1488,64.8
2026-08-09,3023111,E,ML,14,1585,64.0
2026-08-09,3023111,E,ML,15,1566,65.2
2026-08-09,3023111,E,ML,16,1471,65.3
2026-08-09,3023111,E,ML,17,1307,66.9
2026-08-09,3023111,E,ML,18,1039,67.8
2026-08-09,3023111,E,ML,19,992,66.2
2026-08-09,3023111,E,ML,20,716,64.9
2026-08-09,3023111,E,ML,21,535,66.3
2026-08-09,3023111,E,ML,22,357,67.9
2026-08-09,3023111,E,ML,23,285,67.6
2026-08-09,3023113,E,FR,00,13,
2026-08-09,3023113,E,FR,01,15,
2026-08-09,3023113,E,FR,02,4,
2026-08-09,3023113,E,FR,03,2,
2026-08-09,3023113,E,FR,04,3,
2026-08-09,3023113,E,FR,05,10,
2026-08-09,3023113,E,FR,06,31,
2026-08-09,3023113,E,FR,07,72,
2026-08-09,3023113,E,FR,08,144,
2026-08-09,3023113,E,FR,09,230,
2026-08-09,3023113,E,FR,10,296,
2026-08-09,3023113,E,FR,11,298,
2026-08-09,3023113,E,FR,12,361,
2026-08-09,3023113,E,FR,13,360,
2026-08-09,3023113,E,FR,14,321,
2026-08-09,3023113,E,FR,15,324,
2026-08-09,3023113,E,FR,16,298,
2026-08-09,3023113,E,FR,17,212,
2026-08-09,3023113,E,FR,18,176,
2026-08-09,3023113,E,FR,19,140,
2026-08-09,3023113,E,FR,20,90,
2026-08-09,3023113,E,FR,21,47,
2026-08-09,3023113,E,FR,22,33,
2026-08-09,3023113,E,FR,23,27,
2026-08-09,3023115,E,OR,00,38,
2026-08-09,3023115,E,OR,01,20,
2026-08-09,3023115,E,OR,02,15,
2026-08-09,3023115,E,OR,03,16,
2026-08-09,3023115,E,OR,04,26,
2026-08-09,3023115,E,OR,05,53,
2026-08-09,3023115,E,OR,06,82,
2026-08-09,3023115,E,OR,07,140,
2026-08-09,3023115,E,OR,08,234,
2026-08-09,3023115,E,OR,09,302,
2026-08-09,3023115,E,OR,10,420,
2026-08-09,3023115,E,OR,11,435,
2026-08-09,3023115,E,OR,12,471,
2026-08-09,3023115,E,OR,13,450,
2026-08-09,3023115,E,OR,14,506,
2026-08-09,3023115,E,OR,15,496,
2026-08-09,3023115,E,OR,16,473,
2026-08-09,3023115,E,OR,17,520,
2026-08-09,3023115,E,OR,18,411,
2026-08-09,3023115,E,OR,19,298,
2026-08-09,3023115,E,OR,20,232,
2026-08-09,3023115,E,OR,21,152,
2026-08-09,3023115,E,OR,22,92,
2026-08-09,3023115,E,OR,23,57,
2026-08-09,3023116,W,FR,00,35,
2026-08-09,3023116,W,FR,01,21,
2026-08-09,3023116,W,FR,02,15,
2026-08-09,3023116,W,FR,03,12,
2026-08-09,3023116,W,FR,04,12,
2026-08-09,3023116,W,FR,05,34,
2026-08-09,3023116,W,FR,06,81,
2026-08-09,3023116,W,FR,07,156,
2026-08-09,3023116,W,FR,08,214,
2026-08-09,3023116,W,FR,09,202,
2026-08-09,3023116,W,FR,10,222,
2026-08-09,3023116,W,FR,11,226,
2026-08-09,3023116,W,FR,12,234,
2026-08-09,3023116,W,FR,13,220,
2026-08-09,3023116,W,FR,14,246,
2026-08-09,3023116,W,FR,15,266,
2026-08-09,3023116,W,FR,16,210,
2026-08-09,3023116,W,FR,17,220,
2026-08-09,3023116,W,FR,18,151,
2026-08-09,3023116,W,FR,19,109,
2026-08-09,3023116,W,FR,20,110,
2026-08-09,3023116,W,FR,21,67,
2026-08-09,3023116,W,FR,22,56,
2026-08-09,3023116,W,FR,23,40,
2026-08-09,3023121,W,ML,00,109,65.2
2026-08-09,3023121,W,ML,01,76,61.2
2026-08-09,3023121,W,ML,02,8,68.2
2026-08-09,3023121,W,ML,03,0,
2026-08-09,3023121,W,ML,04,36,63.4
2026-08-09,3023121,W,ML,05,109,59.6
2026-08-09,3023121,W,ML,06,463,62.4
2026-08-09,3023121,W,ML,07,1148,66.2
2026-08-09,3023121,W,ML,08,1882,63.5
2026-08-09,3023121,W,ML,09,2276,64.0
2026-08-09,3023121,W,ML,10,2480,53.7
2026-08-09,3023121,W,ML,11,2489,26.6
2026-08-09,3023121,W,ML,12,2266,7.4
2026-08-09,3023121,W,ML,13,2525,40.4
2026-08-09,3023121,W,ML,14,2149,50.3
2026-08-09,3023121,W,ML,15,2176,62.2
2026-08-09,3023121,W,ML,16,1918,63.4
2026-08-09,3023121,W,ML,17,1663,64.0
2026-08-09,3023121,W,ML,18,1538,63.9
2026-08-09,3023121,W,ML,19,1154,64.4
2026-08-09,3023121,W,ML,20,1064,61.5
2026-08-09,3023121,W,ML,21,672,63.6
2026-08-09,3023121,W,ML,22,296,70.2
2026-08-09,3023121,W,ML,23,213,65.8
2026-08-09,3023124,W,ML,00,0,
2026-08-09,3023124,W,ML,01,0,
2026-08-09,3023124,W,ML,02,0,
2026-08-09,3023124,W,ML,03,0,
2026-08-09,3023124,W,ML,04,0,
2026-08-09,3023124,W,ML,05,3,65.1
2026-08-09,3023124,W,ML,06,11,64.9
2026-08-09,3023124,W,ML,07,157,62.6
2026-08-09,3023124,W,ML,08,347,61.7
2026-08-09,3023124,W,ML,09,512,53.3
2026-08-09,3023124,W,ML,10,619,52.2
2026-08-09,3023124,W,ML,11,670,46.1
2026-08-09,3023124,W,ML,12,567,44.7
2026-08-09,3023124,W,ML,13,441,64.2
2026-08-09,3023124,W,ML,14,448,64.6
2026-08-09,3023124,W,ML,15,419,53.5
2026-08-09,3023124,W,ML,16,375,54.4
2026-08-09,3023124,W,ML,17,440,63.0
2026-08-09,3023124,W,ML,18,321,64.4
2026-08-09,3023124,W,ML,19,206,65.7
2026-08-09,3023124,W,ML,20,176,64.3
2026-08-09,3023124,W,ML,21,77,65.4
2026-08-09,3023124,W,ML,22,12,64.5
2026-08-09,3023124,W,ML,23,3,64.1
2026-08-09,3047111,E,ML,00,218,67.8
2026-08-09,3047111,E,ML,01,156,66.4
2026-08-09,3047111,E,ML,02,115,66.2
2026-08-09,3047111,E,ML,03,124,65.2
2026-08-09,3047111,E,ML,04,107,67.0
2026-08-09,3047111,E,ML,05,161,66.9
2026-08-09,3047111,E,ML,06,258,67.1
2026-08-09,3047111,E,ML,07,462,66.0
2026-08-09,3047111,E,ML,08,742,68.8
2026-08-09,3047111,E,ML,09,999,68.1
2026-08-09,3047111,E,ML,10,1326,68.5
2026-08-09,3047111,E,ML,11,1519,69.8
2026-08-09,3047111,E,ML,12,1720,67.5
2026-08-09,3047111,E,ML,13,1737,67.6
2026-08-09,3047111,E,ML,14,1760,65.7
2026-08-09,3047111,E,ML,15,1605,66.5
2026-08-09,3047111,E,ML,16,1400,68.0
2026-08-09,3047111,E,ML,17,1153,68.2
2026-08-09,3047111,E,ML,18,1004,68.1
2026-08-09,3047111,E,ML,19,814,66.6
2026-08-09,3047111,E,ML,20,675,67.4
2026-08-09,3047111,E,ML,21,536,67.1
2026-08-09,3047111,E,ML,22,389,67.5
2026-08-09,3047111,E,ML,23,266,67.0
2026-08-09,3047112,E,OR,00,5,
2026-08-09,3047112,E,OR,01,0,
2026-08-09,3047112,E,OR,02,0,
2026-08-09,3047112,E,OR,03,1,
2026-08-09,3047112,E,OR,04,1,
2026-08-09,3047112,E,OR,05,2,
2026-08-09,3047112,E,OR,06,3,
2026-08-09,3047112,E,OR,07,2,
2026-08-09,3047112,E,OR,08,2,
2026-08-09,3047112,E,OR,09,12,
2026-08-09,3047112,E,OR,10,14,
2026-08-09,3047112,E,OR,11,13,
2026-08-09,3047112,E,OR,12,14,
2026-08-09,3047112,E,OR,13,21,
2026-08-09,3047112,E,OR,14,10,
2026-08-09,3047112,E,OR,15,19,
2026-08-09,3047112,E,OR,16,11,
2026-08-09,3047112,E,OR,17,19,
2026-08-09,3047112,E,OR,18,8,
2026-08-09,3047112,E,OR,19,7,
2026-08-09,3047112,E,OR,20,6,
2026-08-09,3047112,E,OR,21,4,
2026-08-09,3047112,E,OR,22,0,
2026-08-09,3047112,E,OR,23,1,
2026-08-09,3047113,E,FR,00,4,
2026-08-09,3047113,E,FR,01,1,
2026-08-09,3047113,E,FR,02,0,
2026-08-09,3047113,E,FR,03,1,
2026-08-09,3047113,E,FR,04,2,
2026-08-09,3047113,E,FR,05,1,
2026-08-09,3047113,E,FR,06,3,
2026-08-09,3047113,E,FR,07,23,
2026-08-09,3047113,E,FR,08,21,
2026-08-09,3047113,E,FR,09,31,
2026-08-09,3047113,E,FR,10,45,
2026-08-09,3047113,E,FR,11,63,
2026-08-09,3047113,E,FR,12,65,
2026-08-09,3047113,E,FR,13,42,
2026-08-09,3047113,E,FR,14,42,
2026-08-09,3047113,E,FR,15,45,
2026-08-09,3047113,E,FR,16,49,
2026-08-09,3047113,E,FR,17,39,
2026-08-09,3047113,E,FR,18,32,
2026-08-09,3047113,E,FR,19,16,
2026-08-09,3047113,E,FR,20,14,
2026-08-09,3047113,E,FR,21,17,
2026-08-09,3047113,E,FR,22,6,
2026-08-09,3047113,E,FR,23,0,
2026-08-09,3047121,W,ML,00,310,69.1
2026-08-09,3047121,W,ML,01,196,68.6
2026-08-09,3047121,W,ML,02,166,66.7
2026-08-09,3047121,W,ML,03,119,65.7
2026-08-09,3047121,W,ML,04,121,67.6
2026-08-09,3047121,W,ML,05,220,65.9
2026-08-09,3047121,W,ML,06,455,67.5
2026-08-09,3047121,W,ML,07,1017,67.2
2026-08-09,3047121,W,ML,08,1610,66.9
2026-08-09,3047121,W,ML,09,2333,62.7
2026-08-09,3047121,W,ML,10,2659,62.5
2026-08-09,3047121,W,ML,11,2791,61.2
2026-08-09,3047121,W,ML,12,2769,58.9
2026-08-09,3047121,W,ML,13,2818,57.5
2026-08-09,3047121,W,ML,14,2682,59.3
2026-08-09,3047121,W,ML,15,2686,58.8
2026-08-09,3047121,W,ML,16,2044,61.2
2026-08-09,3047121,W,ML,17,1824,63.6
2026-08-09,3047121,W,ML,18,1599,63.8
2026-08-09,3047121,W,ML,19,1246,69.4
2026-08-09,3047121,W,ML,20,991,67.7
2026-08-09,3047121,W,ML,21,703,69.6
2026-08-09,3047121,W,ML,22,437,68.1
2026-08-09,3047121,W,ML,23,316,69.8
2026-08-09,3047122,W,OR,00,3,
2026-08-09,3047122,W,OR,01,1,
2026-08-09,3047122,W,OR,02,0,
2026-08-09,3047122,W,OR,03,1,
2026-08-09,3047122,W,OR,04,2,
2026-08-09,3047122,W,OR,05,0,
2026-08-09,3047122,W,OR,06,6,
2026-08-09,3047122,W,OR,07,12,
2026-08-09,3047122,W,OR,08,17,
2026-08-09,3047122,W,OR,09,37,
2026-08-09,3047122,W,OR,10,44,
2026-08-09,3047122,W,OR,11,67,
2026-08-09,3047122,W,OR,12,92,
2026-08-09,3047122,W,OR,13,49,
2026-08-09,3047122,W,OR,14,53,
2026-08-09,3047122,W,OR,15,49,
2026-08-09,3047122,W,OR,16,66,
2026-08-09,3047122,W,OR,17,48,
2026-08-09,3047122,W,OR,18,33,
2026-08-09,3047122,W,OR,19,30,
2026-08-09,3047122,W,OR,20,12,
2026-08-09,3047122,W,OR,21,15,
