date,station,dir,lane_type,hour,vehicles,avg_speed_mph
2026-08-08,3023111,E,ML,00,317,67.3
2026-08-08,3023111,E,ML,01,206,67.8
2026-08-08,3023111,E,ML,02,170,67.1
2026-08-08,3023111,E,ML,03,150,68.6
2026-08-08,3023111,E,ML,04,127,68.2
2026-08-08,3023111,E,ML,05,223,67.3
2026-08-08,3023111,E,ML,06,380,67.7
2026-08-08,3023111,E,ML,07,609,68.5
2026-08-08,3023111,E,ML,08,917,68.9
2026-08-08,3023111,E,ML,09,1237,67.8
2026-08-08,3023111,E,ML,10,1287,65.8
2026-08-08,3023111,E,ML,11,1806,63.7
2026-08-08,3023111,E,ML,12,1581,64.6
2026-08-08,3023111,E,ML,13,1604,62.7
2026-08-08,3023111,E,ML,14,1405,66.7
2026-08-08,3023111,E,ML,15,1355,66.5
2026-08-08,3023111,E,ML,16,1319,67.7
2026-08-08,3023111,E,ML,17,1121,66.8
2026-08-08,3023111,E,ML,18,1005,67.2
2026-08-08,3023111,E,ML,19,813,68.8
2026-08-08,3023111,E,ML,20,721,67.5
2026-08-08,3023111,E,ML,21,533,65.5
2026-08-08,3023111,E,ML,22,383,65.3
2026-08-08,3023111,E,ML,23,295,67.6
2026-08-08,3023113,E,FR,00,34,
2026-08-08,3023113,E,FR,01,12,
2026-08-08,3023113,E,FR,02,4,
2026-08-08,3023113,E,FR,03,8,
2026-08-08,3023113,E,FR,04,12,
2026-08-08,3023113,E,FR,05,19,
2026-08-08,3023113,E,FR,06,63,
2026-08-08,3023113,E,FR,07,143,
2026-08-08,3023113,E,FR,08,238,
2026-08-08,3023113,E,FR,09,395,
2026-08-08,3023113,E,FR,10,404,
2026-08-08,3023113,E,FR,11,458,
2026-08-08,3023113,E,FR,12,433,
2026-08-08,3023113,E,FR,13,347,
2026-08-08,3023113,E,FR,14,367,
2026-08-08,3023113,E,FR,15,335,
2026-08-08,3023113,E,FR,16,264,
2026-08-08,3023113,E,FR,17,216,
2026-08-08,3023113,E,FR,18,169,
2026-08-08,3023113,E,FR,19,126,
2026-08-08,3023113,E,FR,20,90,
2026-08-08,3023113,E,FR,21,55,
2026-08-08,3023113,E,FR,22,32,
2026-08-08,3023113,E,FR,23,26,
2026-08-08,3023115,E,OR,00,35,
2026-08-08,3023115,E,OR,01,21,
2026-08-08,3023115,E,OR,02,10,
2026-08-08,3023115,E,OR,03,12,
2026-08-08,3023115,E,OR,04,32,
2026-08-08,3023115,E,OR,05,48,
2026-08-08,3023115,E,OR,06,83,
2026-08-08,3023115,E,OR,07,149,
2026-08-08,3023115,E,OR,08,271,
2026-08-08,3023115,E,OR,09,357,
2026-08-08,3023115,E,OR,10,445,
2026-08-08,3023115,E,OR,11,514,
2026-08-08,3023115,E,OR,12,508,
2026-08-08,3023115,E,OR,13,596,
2026-08-08,3023115,E,OR,14,540,
2026-08-08,3023115,E,OR,15,556,
2026-08-08,3023115,E,OR,16,659,
2026-08-08,3023115,E,OR,17,550,
2026-08-08,3023115,E,OR,18,553,
2026-08-08,3023115,E,OR,19,403,
2026-08-08,3023115,E,OR,20,318,
2026-08-08,3023115,E,OR,21,205,
2026-08-08,3023115,E,OR,22,138,
2026-08-08,3023115,E,OR,23,100,
2026-08-08,3023116,W,FR,00,25,
2026-08-08,3023116,W,FR,01,15,
