date,station,dir,lane_type,hour,vehicles,avg_speed_mph
2026-08-30,3023111,E,ML,00,271,67.4
2026-08-30,3023111,E,ML,01,221,67.7
2026-08-30,3023111,E,ML,02,136,68.0
2026-08-30,3023111,E,ML,03,165,68.3
2026-08-30,3023111,E,ML,04,85,68.4
2026-08-30,3023111,E,ML,05,133,68.0
2026-08-30,3023111,E,ML,06,168,67.7
2026-08-30,3023111,E,ML,07,251,67.4
2026-08-30,3023111,E,ML,08,540,66.3
2026-08-30,3023111,E,ML,09,719,66.1
2026-08-30,3023111,E,ML,10,788,63.7
2026-08-30,3023111,E,ML,11,1026,64.4
2026-08-30,3023111,E,ML,12,1178,62.3
2026-08-30,3023111,E,ML,13,1309,64.6
2026-08-30,3023111,E,ML,14,1381,63.9
2026-08-30,3023111,E,ML,15,1475,63.0
2026-08-30,3023111,E,ML,16,1404,64.0
2026-08-30,3023111,E,ML,17,1277,64.0
2026-08-30,3023111,E,ML,18,1133,65.4
2026-08-30,3023111,E,ML,19,1003,65.4
2026-08-30,3023111,E,ML,20,679,64.6
2026-08-30,3023111,E,ML,21,517,67.4
2026-08-30,3023111,E,ML,22,404,66.5
2026-08-30,3023111,E,ML,23,291,67.7
2026-08-30,3023113,E,FR,00,25,
2026-08-30,3023113,E,FR,01,16,
2026-08-30,3023113,E,FR,02,8,
2026-08-30,3023113,E,FR,03,7,
2026-08-30,3023113,E,FR,04,14,
2026-08-30,3023113,E,FR,05,19,
2026-08-30,3023113,E,FR,06,45,
2026-08-30,3023113,E,FR,07,62,
2026-08-30,3023113,E,FR,08,112,
2026-08-30,3023113,E,FR,09,157,
2026-08-30,3023113,E,FR,10,191,
2026-08-30,3023113,E,FR,11,249,
2026-08-30,3023113,E,FR,12,203,
2026-08-30,3023113,E,FR,13,263,
2026-08-30,3023113,E,FR,14,235,
2026-08-30,3023113,E,FR,15,187,
2026-08-30,3023113,E,FR,16,159,
2026-08-30,3023113,E,FR,17,154,
2026-08-30,3023113,E,FR,18,129,
2026-08-30,3023113,E,FR,19,106,
2026-08-30,3023113,E,FR,20,76,
2026-08-30,3023113,E,FR,21,39,
2026-08-30,3023113,E,FR,22,38,
2026-08-30,3023113,E,FR,23,18,
2026-08-30,3023115,E,OR,00,46,
2026-08-30,3023115,E,OR,01,24,
2026-08-30,3023115,E,OR,02,15,
2026-08-30,3023115,E,OR,03,19,
2026-08-30,3023115,E,OR,04,24,
2026-08-30,3023115,E,OR,05,66,
2026-08-30,3023115,E,OR,06,70,
2026-08-30,3023115,E,OR,07,111,
2026-08-30,3023115,E,OR,08,232,
2026-08-30,3023115,E,OR,09,257,
2026-08-30,3023115,E,OR,10,369,
2026-08-30,3023115,E,OR,11,439,
2026-08-30,3023115,E,OR,12,440,
2026-08-30,3023115,E,OR,13,434,
2026-08-30,3023115,E,OR,14,490,
2026-08-30,3023115,E,OR,15,461,
2026-08-30,3023115,E,OR,16,420,
2026-08-30,3023115,E,OR,17,432,
2026-08-30,3023115,E,OR,18,360,
2026-08-30,3023115,E,OR,19,275,
2026-08-30,3023115,E,OR,20,171,
2026-08-30,3023115,E,OR,21,112,
2026-08-30,3023115,E,OR,22,74,
2026-08-30,3023115,E,OR,23,56,
2026-08-30,3023116,W,FR,00,24,
2026-08-30,3023116,W,FR,01,15,
2026-08-30,3023116,W,FR,02,3,
2026-08-30,3023116,W,FR,03,6,
2026-08-30,3023116,W,FR,04,36,
2026-08-30,3023116,W,FR,05,56,
2026-08-30,3023116,W,FR,06,100,
2026-08-30,3023116,W,FR,07,127,
2026-08-30,3023116,W,FR,08,159,
2026-08-30,3023116,W,FR,09,253,
2026-08-30,3023116,W,FR,10,232,
2026-08-30,3023116,W,FR,11,205,
2026-08-30,3023116,W,FR,12,219,
2026-08-30,3023116,W,FR,13,236,
2026-08-30,3023116,W,FR,14,196,
2026-08-30,3023116,W,FR,15,179,
2026-08-30,3023116,W,FR,16,181,
2026-08-30,3023116,W,FR,17,169,
2026-08-30,3023116,W,FR,18,153,
2026-08-30,3023116,W,FR,19,288,
2026-08-30,3023116,W,FR,20,139,
2026-08-30,3023116,W,FR,21,81,
2026-08-30,3023116,W,FR,22,35,
2026-08-30,3023116,W,FR,23,18,
2026-08-30,3023121,W,ML,00,332,60.0
2026-08-30,3023121,W,ML,01,251,53.5
2026-08-30,3023121,W,ML,02,226,56.7
2026-08-30,3023121,W,ML,03,229,57.1
2026-08-30,3023121,W,ML,04,245,58.4
2026-08-30,3023121,W,ML,05,309,60.1
2026-08-30,3023121,W,ML,06,568,61.9
2026-08-30,3023121,W,ML,07,1111,68.3
2026-08-30,3023121,W,ML,08,1674,64.8
2026-08-30,3023121,W,ML,09,2282,62.0
2026-08-30,3023121,W,ML,10,2858,57.1
2026-08-30,3023121,W,ML,11,2910,57.3
2026-08-30,3023121,W,ML,12,2729,56.9
2026-08-30,3023121,W,ML,13,2731,57.5
2026-08-30,3023121,W,ML,14,2513,55.5
2026-08-30,3023121,W,ML,15,2493,58.6
2026-08-30,3023121,W,ML,16,2373,59.8
2026-08-30,3023121,W,ML,17,2189,59.5
2026-08-30,3023121,W,ML,18,1867,59.0
2026-08-30,3023121,W,ML,19,1548,58.6
2026-08-30,3023121,W,ML,20,1232,54.4
2026-08-30,3023121,W,ML,21,841,59.4
2026-08-30,3023121,W,ML,22,643,58.2
2026-08-30,3023121,W,ML,23,524,51.7
2026-08-30,3023124,W,ML,00,1,65.0
2026-08-30,3023124,W,ML,01,0,
2026-08-30,3023124,W,ML,02,0,
2026-08-30,3023124,W,ML,03,0,
2026-08-30,3023124,W,ML,04,0,
2026-08-30,3023124,W,ML,05,0,
2026-08-30,3023124,W,ML,06,10,64.7
2026-08-30,3023124,W,ML,07,43,66.6
2026-08-30,3023124,W,ML,08,193,64.2
2026-08-30,3023124,W,ML,09,334,66.0
2026-08-30,3023124,W,ML,10,483,55.2
2026-08-30,3023124,W,ML,11,507,52.8
2026-08-30,3023124,W,ML,12,495,52.1
2026-08-30,3023124,W,ML,13,456,64.1
2026-08-30,3023124,W,ML,14,425,64.0
2026-08-30,3023124,W,ML,15,426,68.4
2026-08-30,3023124,W,ML,16,350,64.3
2026-08-30,3023124,W,ML,17,291,66.3
2026-08-30,3023124,W,ML,18,248,64.6
2026-08-30,3023124,W,ML,19,156,64.9
2026-08-30,3023124,W,ML,20,57,64.6
2026-08-30,3023124,W,ML,21,10,64.9
2026-08-30,3023124,W,ML,22,4,65.0
2026-08-30,3023124,W,ML,23,0,
2026-08-30,3047111,E,ML,00,286,68.1
2026-08-30,3047111,E,ML,01,201,67.1
2026-08-30,3047111,E,ML,02,150,67.4
2026-08-30,3047111,E,ML,03,123,67.1
2026-08-30,3047111,E,ML,04,144,67.3
2026-08-30,3047111,E,ML,05,166,67.3
2026-08-30,3047111,E,ML,06,215,67.0
2026-08-30,3047111,E,ML,07,391,66.3
2026-08-30,3047111,E,ML,08,604,66.0
2026-08-30,3047111,E,ML,09,827,66.4
2026-08-30,3047111,E,ML,10,994,65.7
2026-08-30,3047111,E,ML,11,1142,63.0
2026-08-30,3047111,E,ML,12,1239,64.6
2026-08-30,3047111,E,ML,13,1391,67.0
2026-08-30,3047111,E,ML,14,1376,66.8
2026-08-30,3047111,E,ML,15,1357,65.4
2026-08-30,3047111,E,ML,16,1291,65.3
2026-08-30,3047111,E,ML,17,1193,66.8
2026-08-30,3047111,E,ML,18,1054,67.4
2026-08-30,3047111,E,ML,19,975,65.7
2026-08-30,3047111,E,ML,20,657,66.9
2026-08-30,3047111,E,ML,21,596,66.3
2026-08-30,3047111,E,ML,22,412,67.7
2026-08-30,3047111,E,ML,23,276,67.4
2026-08-30,3047112,E,OR,00,5,
2026-08-30,3047112,E,OR,01,1,
2026-08-30,3047112,E,OR,02,2,
2026-08-30,3047112,E,OR,03,1,
2026-08-30,3047112,E,OR,04,0,
2026-08-30,3047112,E,OR,05,1,
2026-08-30,3047112,E,OR,06,1,
2026-08-30,3047112,E,OR,07,1,
2026-08-30,3047112,E,OR,08,2,
2026-08-30,3047112,E,OR,09,5,
2026-08-30,3047112,E,OR,10,7,
2026-08-30,3047112,E,OR,11,7,
2026-08-30,3047112,E,OR,12,18,
2026-08-30,3047112,E,OR,13,18,
2026-08-30,3047112,E,OR,14,12,
2026-08-30,3047112,E,OR,15,14,
2026-08-30,3047112,E,OR,16,9,
2026-08-30,3047112,E,OR,17,3,
2026-08-30,3047112,E,OR,18,4,
2026-08-30,3047112,E,OR,19,0,
2026-08-30,3047112,E,OR,20,1,
2026-08-30,3047112,E,OR,21,3,
2026-08-30,3047112,E,OR,22,0,
2026-08-30,3047112,E,OR,23,2,
2026-08-30,3047113,E,FR,00,5,
2026-08-30,3047113,E,FR,01,4,
2026-08-30,3047113,E,FR,02,6,
2026-08-30,3047113,E,FR,03,3,
2026-08-30,3047113,E,FR,04,5,
2026-08-30,3047113,E,FR,05,9,
2026-08-30,3047113,E,FR,06,16,
2026-08-30,3047113,E,FR,07,15,
2026-08-30,3047113,E,FR,08,15,
2026-08-30,3047113,E,FR,09,26,
2026-08-30,3047113,E,FR,10,28,
2026-08-30,3047113,E,FR,11,40,
2026-08-30,3047113,E,FR,12,40,
2026-08-30,3047113,E,FR,13,40,
