date,station,dir,lane_type,hour,vehicles,avg_speed_mph
2026-09-04,3023111,E,ML,00,193,66.8
2026-09-04,3023111,E,ML,01,197,68.4
2026-09-04,3023111,E,ML,02,167,68.1
2026-09-04,3023111,E,ML,03,131,67.3
2026-09-04,3023111,E,ML,04,142,68.0
2026-09-04,3023111,E,ML,05,252,67.8
2026-09-04,3023111,E,ML,06,443,66.0
2026-09-04,3023111,E,ML,07,714,64.2
2026-09-04,3023111,E,ML,08,850,65.8
2026-09-04,3023111,E,ML,09,934,64.2
2026-09-04,3023111,E,ML,10,1073,68.0
2026-09-04,3023111,E,ML,11,1119,68.1
2026-09-04,3023111,E,ML,12,1155,67.3
2026-09-04,3023111,E,ML,13,1643,66.8
2026-09-04,3023111,E,ML,14,1880,65.7
2026-09-04,3023111,E,ML,15,1546,65.3
2026-09-04,3023111,E,ML,16,1487,66.7
2026-09-04,3023111,E,ML,17,1445,67.1
2026-09-04,3023111,E,ML,18,1516,66.2
2026-09-04,3023111,E,ML,19,1337,67.5
2026-09-04,3023111,E,ML,20,1270,67.2
2026-09-04,3023111,E,ML,21,1101,70.3
2026-09-04,3023111,E,ML,22,966,70.9
2026-09-04,3023111,E,ML,23,865,72.3
2026-09-04,3023113,E,FR,00,33,
2026-09-04,3023113,E,FR,01,17,
2026-09-04,3023113,E,FR,02,6,
2026-09-04,3023113,E,FR,03,12,
2026-09-04,3023113,E,FR,04,15,
2026-09-04,3023113,E,FR,05,40,
2026-09-04,3023113,E,FR,06,91,
2026-09-04,3023113,E,FR,07,143,
2026-09-04,3023113,E,FR,08,172,
2026-09-04,3023113,E,FR,09,173,
2026-09-04,3023113,E,FR,10,235,
2026-09-04,3023113,E,FR,11,280,
2026-09-04,3023113,E,FR,12,259,
2026-09-04,3023113,E,FR,13,360,
2026-09-04,3023113,E,FR,14,443,
2026-09-04,3023113,E,FR,15,419,
2026-09-04,3023113,E,FR,16,373,
2026-09-04,3023113,E,FR,17,396,
2026-09-04,3023113,E,FR,18,396,
2026-09-04,3023113,E,FR,19,348,
2026-09-04,3023113,E,FR,20,322,
2026-09-04,3023113,E,FR,21,298,
2026-09-04,3023113,E,FR,22,260,
2026-09-04,3023113,E,FR,23,217,
2026-09-04,3023115,E,OR,00,12,
2026-09-04,3023115,E,OR,01,6,
2026-09-04,3023115,E,OR,02,5,
2026-09-04,3023115,E,OR,03,7,
2026-09-04,3023115,E,OR,04,16,
2026-09-04,3023115,E,OR,05,29,
2026-09-04,3023115,E,OR,06,117,
2026-09-04,3023115,E,OR,07,339,
2026-09-04,3023115,E,OR,08,291,
2026-09-04,3023115,E,OR,09,425,
2026-09-04,3023115,E,OR,10,431,
2026-09-04,3023115,E,OR,11,546,
2026-09-04,3023115,E,OR,12,546,
2026-09-04,3023115,E,OR,13,584,
2026-09-04,3023115,E,OR,14,698,
2026-09-04,3023115,E,OR,15,777,
2026-09-04,3023115,E,OR,16,748,
2026-09-04,3023115,E,OR,17,653,
2026-09-04,3023115,E,OR,18,442,
2026-09-04,3023115,E,OR,19,318,
2026-09-04,3023115,E,OR,20,247,
2026-09-04,3023115,E,OR,21,143,
2026-09-04,3023115,E,OR,22,111,
2026-09-04,3023115,E,OR,23,84,
2026-09-04,3023116,W,FR,00,41,
2026-09-04,3023116,W,FR,01,58,
2026-09-04,3023116,W,FR,02,83,
2026-09-04,3023116,W,FR,03,14,
2026-09-04,3023116,W,FR,04,16,
2026-09-04,3023116,W,FR,05,96,
2026-09-04,3023116,W,FR,06,269,
2026-09-04,3023116,W,FR,07,468,
2026-09-04,3023116,W,FR,08,403,
2026-09-04,3023116,W,FR,09,373,
2026-09-04,3023116,W,FR,10,335,
2026-09-04,3023116,W,FR,11,243,
2026-09-04,3023116,W,FR,12,294,
2026-09-04,3023116,W,FR,13,299,
2026-09-04,3023116,W,FR,14,269,
2026-09-04,3023116,W,FR,15,279,
2026-09-04,3023116,W,FR,16,264,
2026-09-04,3023116,W,FR,17,237,
2026-09-04,3023116,W,FR,18,182,
2026-09-04,3023116,W,FR,19,115,
2026-09-04,3023116,W,FR,20,130,
2026-09-04,3023116,W,FR,21,71,
2026-09-04,3023116,W,FR,22,56,
2026-09-04,3023116,W,FR,23,49,
2026-09-04,3023121,W,ML,00,448,60.5
2026-09-04,3023121,W,ML,01,349,62.3
2026-09-04,3023121,W,ML,02,295,60.7
2026-09-04,3023121,W,ML,03,346,59.3
2026-09-04,3023121,W,ML,04,597,60.7
2026-09-04,3023121,W,ML,05,527,62.7
2026-09-04,3023121,W,ML,06,914,58.6
2026-09-04,3023121,W,ML,07,1558,58.7
2026-09-04,3023121,W,ML,08,1832,62.0
2026-09-04,3023121,W,ML,09,1916,58.3
2026-09-04,3023121,W,ML,10,2253,58.9
2026-09-04,3023121,W,ML,11,2477,61.9
2026-09-04,3023121,W,ML,12,2296,62.3
2026-09-04,3023121,W,ML,13,2528,61.8
2026-09-04,3023121,W,ML,14,2570,62.3
2026-09-04,3023121,W,ML,15,2278,64.3
2026-09-04,3023121,W,ML,16,2479,63.4
2026-09-04,3023121,W,ML,17,2239,64.0
2026-09-04,3023121,W,ML,18,1857,67.0
2026-09-04,3023121,W,ML,19,1396,70.1
2026-09-04,3023121,W,ML,20,1464,57.4
2026-09-04,3023121,W,ML,21,1178,66.8
2026-09-04,3023121,W,ML,22,883,67.9
2026-09-04,3023121,W,ML,23,936,60.3
2026-09-04,3023124,W,ML,00,0,
2026-09-04,3023124,W,ML,01,1,64.8
2026-09-04,3023124,W,ML,02,0,
2026-09-04,3023124,W,ML,03,0,
2026-09-04,3023124,W,ML,04,0,
2026-09-04,3023124,W,ML,05,0,
2026-09-04,3023124,W,ML,06,10,64.9
2026-09-04,3023124,W,ML,07,83,61.2
2026-09-04,3023124,W,ML,08,110,62.6
2026-09-04,3023124,W,ML,09,136,59.9
2026-09-04,3023124,W,ML,10,210,57.4
2026-09-04,3023124,W,ML,11,174,62.7
2026-09-04,3023124,W,ML,12,206,63.3
2026-09-04,3023124,W,ML,13,196,64.6
2026-09-04,3023124,W,ML,14,189,64.4
2026-09-04,3023124,W,ML,15,201,63.0
2026-09-04,3023124,W,ML,16,198,62.3
2026-09-04,3023124,W,ML,17,154,64.3
2026-09-04,3023124,W,ML,18,129,65.0
2026-09-04,3023124,W,ML,19,65,64.4
2026-09-04,3023124,W,ML,20,35,64.9
2026-09-04,3023124,W,ML,21,5,64.9
2026-09-04,3023124,W,ML,22,1,64.3
2026-09-04,3023124,W,ML,23,2,64.6
2026-09-04,3047111,E,ML,00,303,64.7
2026-09-04,3047111,E,ML,01,217,65.0
2026-09-04,3047111,E,ML,02,165,66.3
2026-09-04,3047111,E,ML,03,160,64.3
2026-09-04,3047111,E,ML,04,235,64.6
2026-09-04,3047111,E,ML,05,353,63.9
2026-09-04,3047111,E,ML,06,549,66.2
2026-09-04,3047111,E,ML,07,744,64.1
2026-09-04,3047111,E,ML,08,782,65.0
2026-09-04,3047111,E,ML,09,904,68.2
2026-09-04,3047111,E,ML,10,1208,67.0
2026-09-04,3047111,E,ML,11,1334,66.7
2026-09-04,3047111,E,ML,12,1322,64.3
2026-09-04,3047111,E,ML,13,2394,53.8
2026-09-04,3047111,E,ML,14,1846,67.4
2026-09-04,3047111,E,ML,15,2028,66.4
2026-09-04,3047111,E,ML,16,1731,69.2
2026-09-04,3047111,E,ML,17,1846,71.3
2026-09-04,3047111,E,ML,18,1936,70.7
2026-09-04,3047111,E,ML,19,1717,70.1
2026-09-04,3047111,E,ML,20,1762,67.8
2026-09-04,3047111,E,ML,21,1451,71.9
2026-09-04,3047111,E,ML,22,1375,74.5
2026-09-04,3047111,E,ML,23,1082,75.9
2026-09-04,3047112,E,OR,00,5,
2026-09-04,3047112,E,OR,01,0,
2026-09-04,3047112,E,OR,02,0,
2026-09-04,3047112,E,OR,03,0,
2026-09-04,3047112,E,OR,04,3,
2026-09-04,3047112,E,OR,05,2,
2026-09-04,3047112,E,OR,06,3,
2026-09-04,3047112,E,OR,07,2,
2026-09-04,3047112,E,OR,08,4,
2026-09-04,3047112,E,OR,09,5,
2026-09-04,3047112,E,OR,10,4,
2026-09-04,3047112,E,OR,11,4,
2026-09-04,3047112,E,OR,12,4,
2026-09-04,3047112,E,OR,13,6,
2026-09-04,3047112,E,OR,14,10,
2026-09-04,3047112,E,OR,15,6,
2026-09-04,3047112,E,OR,16,8,
2026-09-04,3047112,E,OR,17,10,
2026-09-04,3047112,E,OR,18,2,
2026-09-04,3047112,E,OR,19,5,
2026-09-04,3047112,E,OR,20,4,
2026-09-04,3047112,E,OR,21,3,
2026-09-04,3047112,E,OR,22,0,
2026-09-04,3047112,E,OR,23,1,
2026-09-04,3047113,E,FR,00,11,
2026-09-04,3047113,E,FR,01,4,
2026-09-04,3047113,E,FR,02,1,
2026-09-04,3047113,E,FR,03,1,
2026-09-04,3047113,E,FR,04,1,
2026-09-04,3047113,E,FR,05,3,
2026-09-04,3047113,E,FR,06,4,
2026-09-04,3047113,E,FR,07,7,
2026-09-04,3047113,E,FR,08,14,
2026-09-04,3047113,E,FR,09,15,
2026-09-04,3047113,E,FR,10,17,
2026-09-04,3047113,E,FR,11,16,
2026-09-04,3047113,E,FR,12,13,
2026-09-04,3047113,E,FR,13,11,
2026-09-04,3047113,E,FR,14,18,
2026-09-04,3047113,E,FR,15,13,
2026-09-04,3047113,E,FR,16,14,
2026-09-04,3047113,E,FR,17,17,
2026-09-04,3047113,E,FR,18,18,
2026-09-04,3047113,E,FR,19,10,
2026-09-04,3047113,E,FR,20,12,
2026-09-04,3047113,E,FR,21,5,
2026-09-04,3047113,E,FR,22,4,
2026-09-04,3047113,E,FR,23,4,
2026-09-04,3047121,W,ML,00,576,62.7
2026-09-04,3047121,W,ML,01,563,62.9
2026-09-04,3047121,W,ML,02,574,61.4
2026-09-04,3047121,W,ML,03,581,62.9
2026-09-04,3047121,W,ML,04,612,60.8
2026-09-04,3047121,W,ML,05,617,63.3
2026-09-04,3047121,W,ML,06,692,64.4
2026-09-04,3047121,W,ML,07,771,61.4
2026-09-04,3047121,W,ML,08,865,66.1
2026-09-04,3047121,W,ML,09,1009,56.5
2026-09-04,3047121,W,ML,10,1128,56.0
2026-09-04,3047121,W,ML,11,1202,58.6
2026-09-04,3047121,W,ML,12,1120,59.8
2026-09-04,3047121,W,ML,13,1095,61.2
2026-09-04,3047121,W,ML,14,1144,58.6
2026-09-04,3047121,W,ML,15,1060,66.4
2026-09-04,3047121,W,ML,16,1083,62.2
2026-09-04,3047121,W,ML,17,1020,64.5
2026-09-04,3047121,W,ML,18,913,67.7
2026-09-04,3047121,W,ML,19,718,67.8
