date,station,dir,lane_type,hour,vehicles,avg_speed_mph
2026-09-15,3023111,E,ML,00,224,65.4
2026-09-15,3023111,E,ML,01,170,67.3
2026-09-15,3023111,E,ML,02,143,66.4
2026-09-15,3023111,E,ML,03,126,67.2
2026-09-15,3023111,E,ML,04,178,65.9
2026-09-15,3023111,E,ML,05,291,66.6
2026-09-15,3023111,E,ML,06,432,63.8
2026-09-15,3023111,E,ML,07,553,62.4
2026-09-15,3023111,E,ML,08,756,64.7
2026-09-15,3023111,E,ML,09,687,64.9
2026-09-15,3023111,E,ML,10,725,65.6
2026-09-15,3023111,E,ML,11,793,64.7
2026-09-15,3023111,E,ML,12,902,63.5
2026-09-15,3023111,E,ML,13,899,64.1
2026-09-15,3023111,E,ML,14,1006,63.3
2026-09-15,3023111,E,ML,15,1080,66.9
2026-09-15,3023111,E,ML,16,996,65.7
2026-09-15,3023111,E,ML,17,749,67.2
2026-09-15,3023111,E,ML,18,559,66.4
2026-09-15,3023111,E,ML,19,505,67.0
2026-09-15,3023111,E,ML,20,438,68.2
2026-09-15,3023111,E,ML,21,372,66.8
2026-09-15,3023111,E,ML,22,303,67.9
2026-09-15,3023111,E,ML,23,208,66.7
2026-09-15,3023113,E,FR,00,0,
2026-09-15,3023113,E,FR,01,0,
2026-09-15,3023113,E,FR,02,0,
2026-09-15,3023113,E,FR,03,0,
2026-09-15,3023113,E,FR,04,9,
2026-09-15,3023113,E,FR,05,44,
2026-09-15,3023113,E,FR,06,123,
2026-09-15,3023113,E,FR,07,141,
2026-09-15,3023113,E,FR,08,306,
2026-09-15,3023113,E,FR,09,283,
2026-09-15,3023113,E,FR,10,248,
2026-09-15,3023113,E,FR,11,222,
2026-09-15,3023113,E,FR,12,257,
2026-09-15,3023113,E,FR,13,242,
2026-09-15,3023113,E,FR,14,289,
2026-09-15,3023113,E,FR,15,262,
2026-09-15,3023113,E,FR,16,221,
2026-09-15,3023113,E,FR,17,119,
2026-09-15,3023113,E,FR,18,79,
2026-09-15,3023113,E,FR,19,58,
2026-09-15,3023113,E,FR,20,54,
2026-09-15,3023113,E,FR,21,31,
2026-09-15,3023113,E,FR,22,21,
2026-09-15,3023113,E,FR,23,20,
2026-09-15,3023115,E,OR,00,16,
2026-09-15,3023115,E,OR,01,15,
2026-09-15,3023115,E,OR,02,7,
2026-09-15,3023115,E,OR,03,7,
2026-09-15,3023115,E,OR,04,17,
2026-09-15,3023115,E,OR,05,47,
2026-09-15,3023115,E,OR,06,145,
2026-09-15,3023115,E,OR,07,325,
2026-09-15,3023115,E,OR,08,285,
2026-09-15,3023115,E,OR,09,384,
2026-09-15,3023115,E,OR,10,400,
2026-09-15,3023115,E,OR,11,392,
2026-09-15,3023115,E,OR,12,491,
2026-09-15,3023115,E,OR,13,471,
2026-09-15,3023115,E,OR,14,550,
2026-09-15,3023115,E,OR,15,685,
2026-09-15,3023115,E,OR,16,855,
2026-09-15,3023115,E,OR,17,789,
2026-09-15,3023115,E,OR,18,458,
2026-09-15,3023115,E,OR,19,283,
2026-09-15,3023115,E,OR,20,161,
2026-09-15,3023115,E,OR,21,88,
2026-09-15,3023115,E,OR,22,60,
2026-09-15,3023115,E,OR,23,36,
2026-09-15,3023116,W,FR,00,15,
2026-09-15,3023116,W,FR,01,6,
2026-09-15,3023116,W,FR,02,10,
2026-09-15,3023116,W,FR,03,11,
2026-09-15,3023116,W,FR,04,21,
2026-09-15,3023116,W,FR,05,88,
2026-09-15,3023116,W,FR,06,321,
2026-09-15,3023116,W,FR,07,350,
2026-09-15,3023116,W,FR,08,6,
2026-09-15,3023116,W,FR,09,8,
2026-09-15,3023116,W,FR,10,78,
2026-09-15,3023116,W,FR,11,46,
2026-09-15,3023116,W,FR,12,126,
2026-09-15,3023116,W,FR,13,16,
2026-09-15,3023116,W,FR,14,13,
2026-09-15,3023116,W,FR,15,82,
2026-09-15,3023116,W,FR,16,238,
2026-09-15,3023116,W,FR,17,389,
2026-09-15,3023116,W,FR,18,193,
2026-09-15,3023116,W,FR,19,140,
2026-09-15,3023116,W,FR,20,74,
2026-09-15,3023116,W,FR,21,50,
2026-09-15,3023116,W,FR,22,29,
2026-09-15,3023116,W,FR,23,9,
2026-09-15,3023121,W,ML,00,355,54.1
2026-09-15,3023121,W,ML,01,290,57.2
2026-09-15,3023121,W,ML,02,293,57.1
2026-09-15,3023121,W,ML,03,350,61.9
2026-09-15,3023121,W,ML,04,361,60.1
2026-09-15,3023121,W,ML,05,437,58.1
2026-09-15,3023121,W,ML,06,932,63.4
2026-09-15,3023121,W,ML,07,1479,65.8
2026-09-15,3023121,W,ML,08,1850,64.8
2026-09-15,3023121,W,ML,09,1845,61.6
2026-09-15,3023121,W,ML,10,1815,59.6
2026-09-15,3023121,W,ML,11,1866,59.2
2026-09-15,3023121,W,ML,12,1840,57.3
2026-09-15,3023121,W,ML,13,1785,59.1
2026-09-15,3023121,W,ML,14,1890,58.9
2026-09-15,3023121,W,ML,15,1848,60.8
2026-09-15,3023121,W,ML,16,1659,65.4
2026-09-15,3023121,W,ML,17,1462,62.3
2026-09-15,3023121,W,ML,18,1142,58.5
2026-09-15,3023121,W,ML,19,1050,55.9
2026-09-15,3023121,W,ML,20,855,65.3
2026-09-15,3023121,W,ML,21,633,57.3
2026-09-15,3023121,W,ML,22,497,60.7
2026-09-15,3023121,W,ML,23,387,56.2
2026-09-15,3023124,W,ML,00,0,
2026-09-15,3023124,W,ML,01,0,
2026-09-15,3023124,W,ML,02,0,
2026-09-15,3023124,W,ML,03,0,
2026-09-15,3023124,W,ML,04,1,62.8
2026-09-15,3023124,W,ML,05,3,63.9
2026-09-15,3023124,W,ML,06,23,63.6
2026-09-15,3023124,W,ML,07,88,63.4
2026-09-15,3023124,W,ML,08,93,62.1
2026-09-15,3023124,W,ML,09,109,63.3
2026-09-15,3023124,W,ML,10,131,64.1
2026-09-15,3023124,W,ML,11,178,64.2
2026-09-15,3023124,W,ML,12,170,63.0
2026-09-15,3023124,W,ML,13,155,63.6
2026-09-15,3023124,W,ML,14,196,65.2
2026-09-15,3023124,W,ML,15,137,63.7
2026-09-15,3023124,W,ML,16,172,62.2
2026-09-15,3023124,W,ML,17,158,63.1
2026-09-15,3023124,W,ML,18,72,64.8
2026-09-15,3023124,W,ML,19,15,64.9
2026-09-15,3023124,W,ML,20,11,64.8
2026-09-15,3023124,W,ML,21,4,64.5
2026-09-15,3023124,W,ML,22,0,
2026-09-15,3023124,W,ML,23,1,64.6
2026-09-15,3047111,E,ML,00,227,64.1
2026-09-15,3047111,E,ML,01,166,63.7
2026-09-15,3047111,E,ML,02,158,64.9
2026-09-15,3047111,E,ML,03,142,64.8
2026-09-15,3047111,E,ML,04,256,63.0
2026-09-15,3047111,E,ML,05,447,61.7
2026-09-15,3047111,E,ML,06,581,59.9
2026-09-15,3047111,E,ML,07,674,59.8
2026-09-15,3047111,E,ML,08,674,63.6
2026-09-15,3047111,E,ML,09,688,63.7
2026-09-15,3047111,E,ML,10,816,62.9
2026-09-15,3047111,E,ML,11,740,63.4
2026-09-15,3047111,E,ML,12,816,63.9
2026-09-15,3047111,E,ML,13,841,65.1
2026-09-15,3047111,E,ML,14,810,65.2
2026-09-15,3047111,E,ML,15,809,64.8
2026-09-15,3047111,E,ML,16,605,67.0
2026-09-15,3047111,E,ML,17,508,66.1
2026-09-15,3047111,E,ML,18,486,65.5
2026-09-15,3047111,E,ML,19,530,65.7
2026-09-15,3047111,E,ML,20,468,63.8
2026-09-15,3047111,E,ML,21,395,64.1
2026-09-15,3047111,E,ML,22,313,64.8
2026-09-15,3047111,E,ML,23,226,67.0
2026-09-15,3047112,E,OR,00,0,
2026-09-15,3047112,E,OR,01,4,
2026-09-15,3047112,E,OR,02,1,
2026-09-15,3047112,E,OR,03,1,
2026-09-15,3047112,E,OR,04,1,
2026-09-15,3047112,E,OR,05,1,
2026-09-15,3047112,E,OR,06,4,
2026-09-15,3047112,E,OR,07,4,
2026-09-15,3047112,E,OR,08,6,
2026-09-15,3047112,E,OR,09,5,
2026-09-15,3047112,E,OR,10,8,
2026-09-15,3047112,E,OR,11,7,
2026-09-15,3047112,E,OR,12,5,
