date,station,dir,lane_type,hour,vehicles,avg_speed_mph
2026-08-24,3023111,E,ML,00,177,68.4
2026-08-24,3023111,E,ML,01,104,68.1
2026-08-24,3023111,E,ML,02,139,67.5
2026-08-24,3023111,E,ML,03,171,67.3
2026-08-24,3023111,E,ML,04,165,67.9
2026-08-24,3023111,E,ML,05,347,67.2
2026-08-24,3023111,E,ML,06,517,68.0
2026-08-24,3023111,E,ML,07,569,66.2
2026-08-24,3023111,E,ML,08,564,66.6
2026-08-24,3023111,E,ML,09,551,67.2
2026-08-24,3023111,E,ML,10,534,65.3
2026-08-24,3023111,E,ML,11,629,66.7
2026-08-24,3023111,E,ML,12,760,66.8
2026-08-24,3023111,E,ML,13,907,69.1
2026-08-24,3023111,E,ML,14,946,61.3
2026-08-24,3023111,E,ML,15,1024,67.2
2026-08-24,3023111,E,ML,16,948,67.4
2026-08-24,3023111,E,ML,17,875,68.1
2026-08-24,3023111,E,ML,18,715,68.5
2026-08-24,3023111,E,ML,19,652,66.1
2026-08-24,3023111,E,ML,20,464,66.9
2026-08-24,3023111,E,ML,21,332,67.9
2026-08-24,3023111,E,ML,22,326,67.3
2026-08-24,3023111,E,ML,23,230,66.9
2026-08-24,3023113,E,FR,00,9,
2026-08-24,3023113,E,FR,01,8,
2026-08-24,3023113,E,FR,02,8,
2026-08-24,3023113,E,FR,03,10,
2026-08-24,3023113,E,FR,04,19,
2026-08-24,3023113,E,FR,05,72,
2026-08-24,3023113,E,FR,06,157,
2026-08-24,3023113,E,FR,07,120,
2026-08-24,3023113,E,FR,08,187,
2026-08-24,3023113,E,FR,09,198,
2026-08-24,3023113,E,FR,10,232,
2026-08-24,3023113,E,FR,11,207,
2026-08-24,3023113,E,FR,12,206,
2026-08-24,3023113,E,FR,13,231,
2026-08-24,3023113,E,FR,14,224,
2026-08-24,3023113,E,FR,15,246,
2026-08-24,3023113,E,FR,16,197,
2026-08-24,3023113,E,FR,17,143,
2026-08-24,3023113,E,FR,18,93,
2026-08-24,3023113,E,FR,19,74,
2026-08-24,3023113,E,FR,20,57,
2026-08-24,3023113,E,FR,21,52,
2026-08-24,3023113,E,FR,22,31,
2026-08-24,3023113,E,FR,23,11,
2026-08-24,3023115,E,OR,00,27,
2026-08-24,3023115,E,OR,01,20,
2026-08-24,3023115,E,OR,02,23,
2026-08-24,3023115,E,OR,03,17,
2026-08-24,3023115,E,OR,04,18,
2026-08-24,3023115,E,OR,05,59,
2026-08-24,3023115,E,OR,06,139,
2026-08-24,3023115,E,OR,07,186,
2026-08-24,3023115,E,OR,08,215,
2026-08-24,3023115,E,OR,09,289,
2026-08-24,3023115,E,OR,10,349,
2026-08-24,3023115,E,OR,11,412,
2026-08-24,3023115,E,OR,12,434,
2026-08-24,3023115,E,OR,13,451,
2026-08-24,3023115,E,OR,14,483,
2026-08-24,3023115,E,OR,15,673,
2026-08-24,3023115,E,OR,16,781,
2026-08-24,3023115,E,OR,17,735,
2026-08-24,3023115,E,OR,18,451,
2026-08-24,3023115,E,OR,19,371,
2026-08-24,3023115,E,OR,20,206,
2026-08-24,3023115,E,OR,21,120,
2026-08-24,3023115,E,OR,22,67,
2026-08-24,3023115,E,OR,23,32,
2026-08-24,3023116,W,FR,00,32,
2026-08-24,3023116,W,FR,01,18,
2026-08-24,3023116,W,FR,02,31,
2026-08-24,3023116,W,FR,03,34,
2026-08-24,3023116,W,FR,04,31,
2026-08-24,3023116,W,FR,05,93,
2026-08-24,3023116,W,FR,06,306,
2026-08-24,3023116,W,FR,07,279,
2026-08-24,3023116,W,FR,08,322,
2026-08-24,3023116,W,FR,09,297,
2026-08-24,3023116,W,FR,10,345,
2026-08-24,3023116,W,FR,11,266,
2026-08-24,3023116,W,FR,12,269,
2026-08-24,3023116,W,FR,13,313,
2026-08-24,3023116,W,FR,14,381,
2026-08-24,3023116,W,FR,15,419,
2026-08-24,3023116,W,FR,16,475,
2026-08-24,3023116,W,FR,17,244,
2026-08-24,3023116,W,FR,18,196,
2026-08-24,3023116,W,FR,19,119,
2026-08-24,3023116,W,FR,20,147,
2026-08-24,3023116,W,FR,21,69,
2026-08-24,3023116,W,FR,22,42,
2026-08-24,3023116,W,FR,23,18,
2026-08-24,3023121,W,ML,00,233,60.7
2026-08-24,3023121,W,ML,01,209,60.8
2026-08-24,3023121,W,ML,02,310,58.7
2026-08-24,3023121,W,ML,03,301,58.3
2026-08-24,3023121,W,ML,04,660,55.7
2026-08-24,3023121,W,ML,05,820,54.1
2026-08-24,3023121,W,ML,06,950,60.8
2026-08-24,3023121,W,ML,07,1199,67.0
2026-08-24,3023121,W,ML,08,1499,67.8
2026-08-24,3023121,W,ML,09,1781,60.3
2026-08-24,3023121,W,ML,10,2064,56.6
2026-08-24,3023121,W,ML,11,1842,57.6
2026-08-24,3023121,W,ML,12,1782,61.0
2026-08-24,3023121,W,ML,13,1716,58.4
2026-08-24,3023121,W,ML,14,1658,58.5
2026-08-24,3023121,W,ML,15,1645,57.6
2026-08-24,3023121,W,ML,16,1569,61.5
2026-08-24,3023121,W,ML,17,1492,60.5
2026-08-24,3023121,W,ML,18,1317,59.7
2026-08-24,3023121,W,ML,19,992,56.7
2026-08-24,3023121,W,ML,20,940,61.4
2026-08-24,3023121,W,ML,21,677,63.1
2026-08-24,3023121,W,ML,22,502,60.4
2026-08-24,3023121,W,ML,23,389,62.8
2026-08-24,3023124,W,ML,00,0,
2026-08-24,3023124,W,ML,01,0,
2026-08-24,3023124,W,ML,02,0,
2026-08-24,3023124,W,ML,03,0,
2026-08-24,3023124,W,ML,04,4,59.0
2026-08-24,3023124,W,ML,05,12,63.1
2026-08-24,3023124,W,ML,06,34,64.8
2026-08-24,3023124,W,ML,07,105,64.0
2026-08-24,3023124,W,ML,08,155,63.0
2026-08-24,3023124,W,ML,09,211,64.2
2026-08-24,3023124,W,ML,10,340,65.1
2026-08-24,3023124,W,ML,11,323,65.8
2026-08-24,3023124,W,ML,12,283,65.1
2026-08-24,3023124,W,ML,13,247,62.2
2026-08-24,3023124,W,ML,14,227,63.5
2026-08-24,3023124,W,ML,15,183,62.6
2026-08-24,3023124,W,ML,16,218,66.1
2026-08-24,3023124,W,ML,17,193,63.4
2026-08-24,3023124,W,ML,18,151,63.7
2026-08-24,3023124,W,ML,19,33,64.9
2026-08-24,3023124,W,ML,20,32,64.9
2026-08-24,3023124,W,ML,21,7,60.2
2026-08-24,3023124,W,ML,22,6,64.0
2026-08-24,3023124,W,ML,23,0,
2026-08-24,3047111,E,ML,00,167,67.3
2026-08-24,3047111,E,ML,01,140,66.9
2026-08-24,3047111,E,ML,02,156,67.5
2026-08-24,3047111,E,ML,03,183,66.9
2026-08-24,3047111,E,ML,04,263,67.9
2026-08-24,3047111,E,ML,05,545,68.2
2026-08-24,3047111,E,ML,06,652,69.7
2026-08-24,3047111,E,ML,07,680,67.0
2026-08-24,3047111,E,ML,08,701,69.3
2026-08-24,3047111,E,ML,09,721,69.8
2026-08-24,3047111,E,ML,10,723,68.6
2026-08-24,3047111,E,ML,11,783,67.8
2026-08-24,3047111,E,ML,12,845,68.7
2026-08-24,3047111,E,ML,13,918,67.0
2026-08-24,3047111,E,ML,14,951,66.3
2026-08-24,3047111,E,ML,15,889,68.4
2026-08-24,3047111,E,ML,16,716,68.8
2026-08-24,3047111,E,ML,17,629,67.2
2026-08-24,3047111,E,ML,18,584,63.0
2026-08-24,3047111,E,ML,19,571,65.8
2026-08-24,3047111,E,ML,20,438,67.3
2026-08-24,3047111,E,ML,21,434,68.7
2026-08-24,3047111,E,ML,22,334,67.5
2026-08-24,3047111,E,ML,23,260,67.5
2026-08-24,3047112,E,OR,00,2,
2026-08-24,3047112,E,OR,01,2,
2026-08-24,3047112,E,OR,02,0,
2026-08-24,3047112,E,OR,03,0,
2026-08-24,3047112,E,OR,04,0,
2026-08-24,3047112,E,OR,05,2,
2026-08-24,3047112,E,OR,06,3,
2026-08-24,3047112,E,OR,07,6,
2026-08-24,3047112,E,OR,08,3,
2026-08-24,3047112,E,OR,09,6,
2026-08-24,3047112,E,OR,10,5,
2026-08-24,3047112,E,OR,11,4,
2026-08-24,3047112,E,OR,12,6,
2026-08-24,3047112,E,OR,13,6,
2026-08-24,3047112,E,OR,14,2,
2026-08-24,3047112,E,OR,15,5,
2026-08-24,3047112,E,OR,16,1,
2026-08-24,3047112,E,OR,17,7,
2026-08-24,3047112,E,OR,18,4,
2026-08-24,3047112,E,OR,19,1,
2026-08-24,3047112,E,OR,20,1,
2026-08-24,3047112,E,OR,21,0,
2026-08-24,3047112,E,OR,22,0,
2026-08-24,3047112,E,OR,23,1,
2026-08-24,3047113,E,FR,00,1,
2026-08-24,3047113,E,FR,01,3,
2026-08-24,3047113,E,FR,02,1,
2026-08-24,3047113,E,FR,03,1,
2026-08-24,3047113,E,FR,04,5,
2026-08-24,3047113,E,FR,05,5,
2026-08-24,3047113,E,FR,06,19,
2026-08-24,3047113,E,FR,07,16,
2026-08-24,3047113,E,FR,08,13,
2026-08-24,3047113,E,FR,09,16,
2026-08-24,3047113,E,FR,10,18,
2026-08-24,3047113,E,FR,11,12,
2026-08-24,3047113,E,FR,12,13,
2026-08-24,3047113,E,FR,13,12,
2026-08-24,3047113,E,FR,14,14,
2026-08-24,3047113,E,FR,15,13,
2026-08-24,3047113,E,FR,16,6,
2026-08-24,3047113,E,FR,17,18,
2026-08-24,3047113,E,FR,18,12,
2026-08-24,3047113,E,FR,19,2,
2026-08-24,3047113,E,FR,20,5,
2026-08-24,3047113,E,FR,21,3,
2026-08-24,3047113,E,FR,22,2,
2026-08-24,3047113,E,FR,23,1,
2026-08-24,3047121,W,ML,00,498,62.1
2026-08-24,3047121,W,ML,01,408,64.1
2026-08-24,3047121,W,ML,02,470,64.7
2026-08-24,3047121,W,ML,03,444,65.3
2026-08-24,3047121,W,ML,04,665,58.2
2026-08-24,3047121,W,ML,05,711,57.4
2026-08-24,3047121,W,ML,06,669,61.8
2026-08-24,3047121,W,ML,07,663,65.7
2026-08-24,3047121,W,ML,08,763,64.5
2026-08-24,3047121,W,ML,09,924,64.3
2026-08-24,3047121,W,ML,10,980,60.7
2026-08-24,3047121,W,ML,11,933,56.9
