date,station,dir,lane_type,hour,vehicles,avg_speed_mph
2026-08-15,3023111,E,ML,00,287,67.4
2026-08-15,3023111,E,ML,01,209,67.4
2026-08-15,3023111,E,ML,02,185,68.1
2026-08-15,3023111,E,ML,03,154,67.8
2026-08-15,3023111,E,ML,04,144,67.5
2026-08-15,3023111,E,ML,05,223,67.0
2026-08-15,3023111,E,ML,06,320,66.7
2026-08-15,3023111,E,ML,07,492,66.0
2026-08-15,3023111,E,ML,08,852,66.0
2026-08-15,3023111,E,ML,09,1024,66.7
2026-08-15,3023111,E,ML,10,1152,65.5
2026-08-15,3023111,E,ML,11,1329,64.0
2026-08-15,3023111,E,ML,12,1340,66.5
2026-08-15,3023111,E,ML,13,1201,64.6
2026-08-15,3023111,E,ML,14,1350,64.9
2026-08-15,3023111,E,ML,15,1289,67.6
2026-08-15,3023111,E,ML,16,1228,66.5
2026-08-15,3023111,E,ML,17,990,66.4
2026-08-15,3023111,E,ML,18,989,60.6
2026-08-15,3023111,E,ML,19,665,68.6
2026-08-15,3023111,E,ML,20,564,68.7
2026-08-15,3023111,E,ML,21,438,67.3
2026-08-15,3023111,E,ML,22,402,64.9
2026-08-15,3023111,E,ML,23,329,67.0
2026-08-15,3023113,E,FR,00,20,
2026-08-15,3023113,E,FR,01,17,
2026-08-15,3023113,E,FR,02,7,
2026-08-15,3023113,E,FR,03,5,
2026-08-15,3023113,E,FR,04,10,
2026-08-15,3023113,E,FR,05,28,
2026-08-15,3023113,E,FR,06,46,
2026-08-15,3023113,E,FR,07,122,
2026-08-15,3023113,E,FR,08,217,
2026-08-15,3023113,E,FR,09,293,
2026-08-15,3023113,E,FR,10,352,
2026-08-15,3023113,E,FR,11,323,
2026-08-15,3023113,E,FR,12,318,
2026-08-15,3023113,E,FR,13,286,
2026-08-15,3023113,E,FR,14,302,
2026-08-15,3023113,E,FR,15,279,
2026-08-15,3023113,E,FR,16,209,
2026-08-15,3023113,E,FR,17,184,
2026-08-15,3023113,E,FR,18,158,
2026-08-15,3023113,E,FR,19,103,
2026-08-15,3023113,E,FR,20,57,
2026-08-15,3023113,E,FR,21,51,
2026-08-15,3023113,E,FR,22,43,
2026-08-15,3023113,E,FR,23,19,
2026-08-15,3023115,E,OR,00,22,
2026-08-15,3023115,E,OR,01,17,
2026-08-15,3023115,E,OR,02,15,
2026-08-15,3023115,E,OR,03,14,
2026-08-15,3023115,E,OR,04,28,
2026-08-15,3023115,E,OR,05,52,
2026-08-15,3023115,E,OR,06,77,
2026-08-15,3023115,E,OR,07,172,
2026-08-15,3023115,E,OR,08,246,
2026-08-15,3023115,E,OR,09,321,
2026-08-15,3023115,E,OR,10,399,
2026-08-15,3023115,E,OR,11,479,
2026-08-15,3023115,E,OR,12,437,
2026-08-15,3023115,E,OR,13,516,
2026-08-15,3023115,E,OR,14,555,
2026-08-15,3023115,E,OR,15,547,
2026-08-15,3023115,E,OR,16,570,
2026-08-15,3023115,E,OR,17,498,
2026-08-15,3023115,E,OR,18,405,
2026-08-15,3023115,E,OR,19,338,
2026-08-15,3023115,E,OR,20,236,
2026-08-15,3023115,E,OR,21,161,
2026-08-15,3023115,E,OR,22,126,
2026-08-15,3023115,E,OR,23,81,
2026-08-15,3023116,W,FR,00,18,
2026-08-15,3023116,W,FR,01,19,
2026-08-15,3023116,W,FR,02,8,
2026-08-15,3023116,W,FR,03,8,
2026-08-15,3023116,W,FR,04,19,
2026-08-15,3023116,W,FR,05,56,
2026-08-15,3023116,W,FR,06,124,
2026-08-15,3023116,W,FR,07,230,
2026-08-15,3023116,W,FR,08,234,
2026-08-15,3023116,W,FR,09,264,
2026-08-15,3023116,W,FR,10,326,
2026-08-15,3023116,W,FR,11,420,
2026-08-15,3023116,W,FR,12,457,
2026-08-15,3023116,W,FR,13,295,
2026-08-15,3023116,W,FR,14,242,
2026-08-15,3023116,W,FR,15,225,
2026-08-15,3023116,W,FR,16,246,
2026-08-15,3023116,W,FR,17,221,
2026-08-15,3023116,W,FR,18,256,
2026-08-15,3023116,W,FR,19,180,
2026-08-15,3023116,W,FR,20,139,
2026-08-15,3023116,W,FR,21,109,
2026-08-15,3023116,W,FR,22,82,
2026-08-15,3023116,W,FR,23,33,
2026-08-15,3023121,W,ML,00,393,60.6
2026-08-15,3023121,W,ML,01,269,58.9
2026-08-15,3023121,W,ML,02,303,58.6
2026-08-15,3023121,W,ML,03,267,59.6
2026-08-15,3023121,W,ML,04,309,59.8
2026-08-15,3023121,W,ML,05,481,59.8
2026-08-15,3023121,W,ML,06,863,60.8
2026-08-15,3023121,W,ML,07,1384,61.8
2026-08-15,3023121,W,ML,08,1920,60.6
2026-08-15,3023121,W,ML,09,2232,60.9
2026-08-15,3023121,W,ML,10,2445,58.9
2026-08-15,3023121,W,ML,11,2420,59.3
2026-08-15,3023121,W,ML,12,2273,58.5
2026-08-15,3023121,W,ML,13,2188,58.9
2026-08-15,3023121,W,ML,14,2143,59.6
2026-08-15,3023121,W,ML,15,2077,61.6
2026-08-15,3023121,W,ML,16,1970,60.4
2026-08-15,3023121,W,ML,17,1875,57.5
2026-08-15,3023121,W,ML,18,1540,58.6
2026-08-15,3023121,W,ML,19,1491,56.6
2026-08-15,3023121,W,ML,20,1190,60.1
2026-08-15,3023121,W,ML,21,824,61.9
