date,station,dir,lane_type,hour,vehicles,avg_speed_mph
2026-08-20,3023111,E,ML,00,196,68.3
2026-08-20,3023111,E,ML,01,163,68.2
2026-08-20,3023111,E,ML,02,153,68.1
2026-08-20,3023111,E,ML,03,161,68.0
2026-08-20,3023111,E,ML,04,201,67.1
2026-08-20,3023111,E,ML,05,376,65.6
2026-08-20,3023111,E,ML,06,558,66.3
2026-08-20,3023111,E,ML,07,739,67.4
2026-08-20,3023111,E,ML,08,721,68.7
2026-08-20,3023111,E,ML,09,713,67.7
2026-08-20,3023111,E,ML,10,812,64.5
2026-08-20,3023111,E,ML,11,880,66.6
2026-08-20,3023111,E,ML,12,937,64.9
2026-08-20,3023111,E,ML,13,1182,62.8
2026-08-20,3023111,E,ML,14,1211,62.4
2026-08-20,3023111,E,ML,15,1197,65.7
2026-08-20,3023111,E,ML,16,1172,67.0
2026-08-20,3023111,E,ML,17,973,68.9
2026-08-20,3023111,E,ML,18,861,67.5
2026-08-20,3023111,E,ML,19,754,65.3
2026-08-20,3023111,E,ML,20,565,65.3
2026-08-20,3023111,E,ML,21,491,65.1
2026-08-20,3023111,E,ML,22,458,66.8
2026-08-20,3023111,E,ML,23,305,67.2
2026-08-20,3023113,E,FR,00,11,
2026-08-20,3023113,E,FR,01,12,
2026-08-20,3023113,E,FR,02,2,
2026-08-20,3023113,E,FR,03,5,
2026-08-20,3023113,E,FR,04,17,
2026-08-20,3023113,E,FR,05,57,
2026-08-20,3023113,E,FR,06,120,
2026-08-20,3023113,E,FR,07,149,
2026-08-20,3023113,E,FR,08,186,
2026-08-20,3023113,E,FR,09,171,
2026-08-20,3023113,E,FR,10,177,
2026-08-20,3023113,E,FR,11,209,
2026-08-20,3023113,E,FR,12,228,
2026-08-20,3023113,E,FR,13,281,
2026-08-20,3023113,E,FR,14,317,
2026-08-20,3023113,E,FR,15,316,
2026-08-20,3023113,E,FR,16,251,
2026-08-20,3023113,E,FR,17,219,
2026-08-20,3023113,E,FR,18,167,
2026-08-20,3023113,E,FR,19,143,
2026-08-20,3023113,E,FR,20,106,
2026-08-20,3023113,E,FR,21,128,
2026-08-20,3023113,E,FR,22,130,
2026-08-20,3023113,E,FR,23,89,
