date,station,dir,lane_type,hour,vehicles,avg_speed_mph
2026-08-28,3023111,E,ML,00,228,68.5
2026-08-28,3023111,E,ML,01,165,67.8
2026-08-28,3023111,E,ML,02,162,68.1
2026-08-28,3023111,E,ML,03,153,67.8
2026-08-28,3023111,E,ML,04,203,67.7
2026-08-28,3023111,E,ML,05,311,66.5
2026-08-28,3023111,E,ML,06,470,64.2
2026-08-28,3023111,E,ML,07,610,68.2
2026-08-28,3023111,E,ML,08,723,63.9
2026-08-28,3023111,E,ML,09,897,64.9
2026-08-28,3023111,E,ML,10,1075,63.3
2026-08-28,3023111,E,ML,11,1043,63.0
2026-08-28,3023111,E,ML,12,1122,64.9
2026-08-28,3023111,E,ML,13,1062,62.5
2026-08-28,3023111,E,ML,14,1011,62.8
2026-08-28,3023111,E,ML,15,908,62.1
2026-08-28,3023111,E,ML,16,1096,61.3
2026-08-28,3023111,E,ML,17,941,65.1
2026-08-28,3023111,E,ML,18,1152,65.5
2026-08-28,3023111,E,ML,19,933,65.3
2026-08-28,3023111,E,ML,20,771,66.8
2026-08-28,3023111,E,ML,21,703,65.9
2026-08-28,3023111,E,ML,22,635,65.3
2026-08-28,3023111,E,ML,23,436,67.3
2026-08-28,3023113,E,FR,00,32,
2026-08-28,3023113,E,FR,01,22,
2026-08-28,3023113,E,FR,02,9,
2026-08-28,3023113,E,FR,03,11,
2026-08-28,3023113,E,FR,04,19,
2026-08-28,3023113,E,FR,05,46,
2026-08-28,3023113,E,FR,06,113,
2026-08-28,3023113,E,FR,07,128,
2026-08-28,3023113,E,FR,08,191,
2026-08-28,3023113,E,FR,09,178,
2026-08-28,3023113,E,FR,10,174,
2026-08-28,3023113,E,FR,11,303,
2026-08-28,3023113,E,FR,12,375,
2026-08-28,3023113,E,FR,13,384,
2026-08-28,3023113,E,FR,14,471,
2026-08-28,3023113,E,FR,15,508,
2026-08-28,3023113,E,FR,16,360,
2026-08-28,3023113,E,FR,17,324,
2026-08-28,3023113,E,FR,18,317,
2026-08-28,3023113,E,FR,19,234,
2026-08-28,3023113,E,FR,20,192,
2026-08-28,3023113,E,FR,21,169,
2026-08-28,3023113,E,FR,22,178,
2026-08-28,3023113,E,FR,23,82,
2026-08-28,3023115,E,OR,00,49,
2026-08-28,3023115,E,OR,01,21,
2026-08-28,3023115,E,OR,02,10,
2026-08-28,3023115,E,OR,03,15,
2026-08-28,3023115,E,OR,04,13,
2026-08-28,3023115,E,OR,05,51,
2026-08-28,3023115,E,OR,06,143,
2026-08-28,3023115,E,OR,07,370,
2026-08-28,3023115,E,OR,08,277,
2026-08-28,3023115,E,OR,09,471,
2026-08-28,3023115,E,OR,10,486,
2026-08-28,3023115,E,OR,11,486,
2026-08-28,3023115,E,OR,12,533,
2026-08-28,3023115,E,OR,13,475,
2026-08-28,3023115,E,OR,14,469,
2026-08-28,3023115,E,OR,15,450,
2026-08-28,3023115,E,OR,16,693,
2026-08-28,3023115,E,OR,17,601,
2026-08-28,3023115,E,OR,18,363,
2026-08-28,3023115,E,OR,19,287,
2026-08-28,3023115,E,OR,20,208,
2026-08-28,3023115,E,OR,21,143,
2026-08-28,3023115,E,OR,22,100,
