date,station,dir,lane_type,hour,vehicles,avg_speed_mph
2026-09-13,3023111,E,ML,00,201,68.3
2026-09-13,3023111,E,ML,01,155,67.6
2026-09-13,3023111,E,ML,02,167,67.9
2026-09-13,3023111,E,ML,03,186,68.5
2026-09-13,3023111,E,ML,04,157,68.4
2026-09-13,3023111,E,ML,05,119,68.2
2026-09-13,3023111,E,ML,06,182,68.1
2026-09-13,3023111,E,ML,07,288,67.3
2026-09-13,3023111,E,ML,08,461,67.1
2026-09-13,3023111,E,ML,09,705,67.8
2026-09-13,3023111,E,ML,10,779,65.2
2026-09-13,3023111,E,ML,11,988,68.2
2026-09-13,3023111,E,ML,12,1062,64.7
2026-09-13,3023111,E,ML,13,1191,62.3
2026-09-13,3023111,E,ML,14,1103,61.9
2026-09-13,3023111,E,ML,15,1221,61.8
2026-09-13,3023111,E,ML,16,1124,65.4
2026-09-13,3023111,E,ML,17,1141,66.4
2026-09-13,3023111,E,ML,18,913,67.1
2026-09-13,3023111,E,ML,19,762,67.9
2026-09-13,3023111,E,ML,20,618,67.4
2026-09-13,3023111,E,ML,21,524,67.2
2026-09-13,3023111,E,ML,22,393,67.2
2026-09-13,3023111,E,ML,23,284,66.6
2026-09-13,3023113,E,FR,00,17,
2026-09-13,3023113,E,FR,01,5,
2026-09-13,3023113,E,FR,02,4,
2026-09-13,3023113,E,FR,03,3,
2026-09-13,3023113,E,FR,04,4,
2026-09-13,3023113,E,FR,05,11,
2026-09-13,3023113,E,FR,06,22,
2026-09-13,3023113,E,FR,07,34,
2026-09-13,3023113,E,FR,08,103,
2026-09-13,3023113,E,FR,09,155,
2026-09-13,3023113,E,FR,10,186,
2026-09-13,3023113,E,FR,11,214,
2026-09-13,3023113,E,FR,12,199,
2026-09-13,3023113,E,FR,13,219,
2026-09-13,3023113,E,FR,14,226,
2026-09-13,3023113,E,FR,15,220,
2026-09-13,3023113,E,FR,16,169,
2026-09-13,3023113,E,FR,17,166,
2026-09-13,3023113,E,FR,18,132,
2026-09-13,3023113,E,FR,19,83,
2026-09-13,3023113,E,FR,20,59,
2026-09-13,3023113,E,FR,21,14,
2026-09-13,3023113,E,FR,22,3,
2026-09-13,3023113,E,FR,23,2,
2026-09-13,3023115,E,OR,00,31,
2026-09-13,3023115,E,OR,01,11,
2026-09-13,3023115,E,OR,02,11,
2026-09-13,3023115,E,OR,03,23,
2026-09-13,3023115,E,OR,04,27,
2026-09-13,3023115,E,OR,05,46,
2026-09-13,3023115,E,OR,06,60,
2026-09-13,3023115,E,OR,07,115,
2026-09-13,3023115,E,OR,08,203,
2026-09-13,3023115,E,OR,09,240,
2026-09-13,3023115,E,OR,10,363,
2026-09-13,3023115,E,OR,11,405,
2026-09-13,3023115,E,OR,12,389,
2026-09-13,3023115,E,OR,13,444,
2026-09-13,3023115,E,OR,14,391,
2026-09-13,3023115,E,OR,15,429,
2026-09-13,3023115,E,OR,16,393,
2026-09-13,3023115,E,OR,17,342,
2026-09-13,3023115,E,OR,18,267,
2026-09-13,3023115,E,OR,19,234,
2026-09-13,3023115,E,OR,20,125,
2026-09-13,3023115,E,OR,21,3,
2026-09-13,3023115,E,OR,22,0,
2026-09-13,3023115,E,OR,23,0,
2026-09-13,3023116,W,FR,00,43,
2026-09-13,3023116,W,FR,01,56,
2026-09-13,3023116,W,FR,02,17,
2026-09-13,3023116,W,FR,03,17,
2026-09-13,3023116,W,FR,04,23,
2026-09-13,3023116,W,FR,05,27,
2026-09-13,3023116,W,FR,06,87,
2026-09-13,3023116,W,FR,07,139,
2026-09-13,3023116,W,FR,08,181,
2026-09-13,3023116,W,FR,09,209,
2026-09-13,3023116,W,FR,10,220,
2026-09-13,3023116,W,FR,11,222,
2026-09-13,3023116,W,FR,12,227,
