date,station,dir,lane_type,hour,vehicles,avg_speed_mph
2026-09-18,3023111,E,ML,00,185,68.0
2026-09-18,3023111,E,ML,01,141,67.9
2026-09-18,3023111,E,ML,02,120,68.1
2026-09-18,3023111,E,ML,03,135,68.1
2026-09-18,3023111,E,ML,04,145,68.3
2026-09-18,3023111,E,ML,05,210,68.1
2026-09-18,3023111,E,ML,06,374,66.2
2026-09-18,3023111,E,ML,07,441,67.4
2026-09-18,3023111,E,ML,08,607,67.1
2026-09-18,3023111,E,ML,09,748,66.6
2026-09-18,3023111,E,ML,10,740,64.3
2026-09-18,3023111,E,ML,11,916,62.4
2026-09-18,3023111,E,ML,12,1028,63.7
2026-09-18,3023111,E,ML,13,1257,63.1
2026-09-18,3023111,E,ML,14,1400,66.5
2026-09-18,3023111,E,ML,15,1387,63.6
2026-09-18,3023111,E,ML,16,1263,66.2
2026-09-18,3023111,E,ML,17,1135,67.6
2026-09-18,3023111,E,ML,18,1059,63.8
2026-09-18,3023111,E,ML,19,890,64.9
2026-09-18,3023111,E,ML,20,729,62.8
2026-09-18,3023111,E,ML,21,690,64.9
2026-09-18,3023111,E,ML,22,527,65.4
2026-09-18,3023111,E,ML,23,467,64.4
2026-09-18,3023113,E,FR,00,22,
2026-09-18,3023113,E,FR,01,6,
2026-09-18,3023113,E,FR,02,5,
2026-09-18,3023113,E,FR,03,1,
2026-09-18,3023113,E,FR,04,3,
2026-09-18,3023113,E,FR,05,42,
2026-09-18,3023113,E,FR,06,98,
2026-09-18,3023113,E,FR,07,124,
2026-09-18,3023113,E,FR,08,186,
2026-09-18,3023113,E,FR,09,170,
2026-09-18,3023113,E,FR,10,160,
2026-09-18,3023113,E,FR,11,254,
2026-09-18,3023113,E,FR,12,278,
2026-09-18,3023113,E,FR,13,289,
2026-09-18,3023113,E,FR,14,303,
2026-09-18,3023113,E,FR,15,302,
2026-09-18,3023113,E,FR,16,288,
2026-09-18,3023113,E,FR,17,289,
2026-09-18,3023113,E,FR,18,263,
2026-09-18,3023113,E,FR,19,199,
2026-09-18,3023113,E,FR,20,161,
2026-09-18,3023113,E,FR,21,136,
2026-09-18,3023113,E,FR,22,115,
2026-09-18,3023113,E,FR,23,80,
2026-09-18,3023115,E,OR,00,24,
2026-09-18,3023115,E,OR,01,8,
2026-09-18,3023115,E,OR,02,9,
2026-09-18,3023115,E,OR,03,10,
2026-09-18,3023115,E,OR,04,10,
2026-09-18,3023115,E,OR,05,36,
2026-09-18,3023115,E,OR,06,120,
2026-09-18,3023115,E,OR,07,296,
2026-09-18,3023115,E,OR,08,254,
2026-09-18,3023115,E,OR,09,340,
2026-09-18,3023115,E,OR,10,316,
2026-09-18,3023115,E,OR,11,438,
2026-09-18,3023115,E,OR,12,447,
2026-09-18,3023115,E,OR,13,464,
2026-09-18,3023115,E,OR,14,597,
2026-09-18,3023115,E,OR,15,712,
2026-09-18,3023115,E,OR,16,748,
2026-09-18,3023115,E,OR,17,661,
2026-09-18,3023115,E,OR,18,470,
2026-09-18,3023115,E,OR,19,346,
2026-09-18,3023115,E,OR,20,250,
2026-09-18,3023115,E,OR,21,297,
2026-09-18,3023115,E,OR,22,123,
2026-09-18,3023115,E,OR,23,71,
2026-09-18,3023116,W,FR,00,9,
2026-09-18,3023116,W,FR,01,3,
2026-09-18,3023116,W,FR,02,2,
2026-09-18,3023116,W,FR,03,4,
2026-09-18,3023116,W,FR,04,8,
2026-09-18,3023116,W,FR,05,49,
2026-09-18,3023116,W,FR,06,154,
2026-09-18,3023116,W,FR,07,239,
2026-09-18,3023116,W,FR,08,210,
2026-09-18,3023116,W,FR,09,221,
2026-09-18,3023116,W,FR,10,202,
2026-09-18,3023116,W,FR,11,282,
2026-09-18,3023116,W,FR,12,266,
2026-09-18,3023116,W,FR,13,273,
2026-09-18,3023116,W,FR,14,271,
2026-09-18,3023116,W,FR,15,274,
2026-09-18,3023116,W,FR,16,297,
2026-09-18,3023116,W,FR,17,261,
2026-09-18,3023116,W,FR,18,249,
2026-09-18,3023116,W,FR,19,167,
2026-09-18,3023116,W,FR,20,82,
2026-09-18,3023116,W,FR,21,69,
2026-09-18,3023116,W,FR,22,37,
2026-09-18,3023116,W,FR,23,20,
2026-09-18,3023121,W,ML,00,394,63.3
2026-09-18,3023121,W,ML,01,265,61.1
2026-09-18,3023121,W,ML,02,327,50.1
2026-09-18,3023121,W,ML,03,241,58.0
2026-09-18,3023121,W,ML,04,265,58.9
2026-09-18,3023121,W,ML,05,325,59.3
2026-09-18,3023121,W,ML,06,646,66.8
2026-09-18,3023121,W,ML,07,1198,61.1
2026-09-18,3023121,W,ML,08,1578,50.9
2026-09-18,3023121,W,ML,09,1739,49.6
2026-09-18,3023121,W,ML,10,1778,49.4
2026-09-18,3023121,W,ML,11,1869,50.6
2026-09-18,3023121,W,ML,12,1925,56.1
2026-09-18,3023121,W,ML,13,1930,55.6
2026-09-18,3023121,W,ML,14,2103,59.6
2026-09-18,3023121,W,ML,15,1924,61.9
2026-09-18,3023121,W,ML,16,1953,61.8
2026-09-18,3023121,W,ML,17,1817,64.5
2026-09-18,3023121,W,ML,18,1547,61.1
2026-09-18,3023121,W,ML,19,1351,55.3
2026-09-18,3023121,W,ML,20,1147,53.6
2026-09-18,3023121,W,ML,21,886,57.6
2026-09-18,3023121,W,ML,22,652,62.2
2026-09-18,3023121,W,ML,23,483,58.9
2026-09-18,3023124,W,ML,00,0,
2026-09-18,3023124,W,ML,01,0,
2026-09-18,3023124,W,ML,02,0,
2026-09-18,3023124,W,ML,03,0,
2026-09-18,3023124,W,ML,04,0,
2026-09-18,3023124,W,ML,05,0,
2026-09-18,3023124,W,ML,06,14,63.7
2026-09-18,3023124,W,ML,07,79,62.9
2026-09-18,3023124,W,ML,08,121,60.7
2026-09-18,3023124,W,ML,09,151,62.0
2026-09-18,3023124,W,ML,10,206,60.6
2026-09-18,3023124,W,ML,11,231,64.1
2026-09-18,3023124,W,ML,12,214,66.8
2026-09-18,3023124,W,ML,13,180,59.9
2026-09-18,3023124,W,ML,14,199,62.4
2026-09-18,3023124,W,ML,15,206,62.7
2026-09-18,3023124,W,ML,16,193,63.0
2026-09-18,3023124,W,ML,17,209,64.1
2026-09-18,3023124,W,ML,18,133,63.2
2026-09-18,3023124,W,ML,19,82,64.2
2026-09-18,3023124,W,ML,20,27,60.6
2026-09-18,3023124,W,ML,21,8,64.7
2026-09-18,3023124,W,ML,22,6,65.0
2026-09-18,3023124,W,ML,23,3,65.2
2026-09-18,3047111,E,ML,00,227,62.8
2026-09-18,3047111,E,ML,01,176,64.6
2026-09-18,3047111,E,ML,02,153,65.1
2026-09-18,3047111,E,ML,03,139,64.9
2026-09-18,3047111,E,ML,04,203,66.6
2026-09-18,3047111,E,ML,05,377,67.6
2026-09-18,3047111,E,ML,06,501,67.1
2026-09-18,3047111,E,ML,07,604,69.5
2026-09-18,3047111,E,ML,08,709,67.0
2026-09-18,3047111,E,ML,09,835,66.2
2026-09-18,3047111,E,ML,10,862,66.5
2026-09-18,3047111,E,ML,11,1111,66.5
2026-09-18,3047111,E,ML,12,1167,66.1
2026-09-18,3047111,E,ML,13,1577,65.6
2026-09-18,3047111,E,ML,14,1454,67.0
2026-09-18,3047111,E,ML,15,1408,68.2
2026-09-18,3047111,E,ML,16,1251,66.2
2026-09-18,3047111,E,ML,17,1321,66.1
2026-09-18,3047111,E,ML,18,1212,64.8
2026-09-18,3047111,E,ML,19,1056,63.8
2026-09-18,3047111,E,ML,20,901,63.8
2026-09-18,3047111,E,ML,21,773,63.7
2026-09-18,3047111,E,ML,22,603,63.8
2026-09-18,3047111,E,ML,23,663,62.1
2026-09-18,3047112,E,OR,00,1,
2026-09-18,3047112,E,OR,01,1,
2026-09-18,3047112,E,OR,02,2,
2026-09-18,3047112,E,OR,03,2,
2026-09-18,3047112,E,OR,04,0,
2026-09-18,3047112,E,OR,05,3,
2026-09-18,3047112,E,OR,06,3,
2026-09-18,3047112,E,OR,07,5,
2026-09-18,3047112,E,OR,08,2,
2026-09-18,3047112,E,OR,09,3,
2026-09-18,3047112,E,OR,10,3,
2026-09-18,3047112,E,OR,11,8,
2026-09-18,3047112,E,OR,12,5,
2026-09-18,3047112,E,OR,13,7,
2026-09-18,3047112,E,OR,14,5,
2026-09-18,3047112,E,OR,15,5,
2026-09-18,3047112,E,OR,16,4,
2026-09-18,3047112,E,OR,17,9,
2026-09-18,3047112,E,OR,18,5,
2026-09-18,3047112,E,OR,19,3,
2026-09-18,3047112,E,OR,20,2,
2026-09-18,3047112,E,OR,21,2,
2026-09-18,3047112,E,OR,22,3,
2026-09-18,3047112,E,OR,23,1,
2026-09-18,3047113,E,FR,00,2,
2026-09-18,3047113,E,FR,01,1,
2026-09-18,3047113,E,FR,02,0,
2026-09-18,3047113,E,FR,03,2,
2026-09-18,3047113,E,FR,04,3,
2026-09-18,3047113,E,FR,05,8,
2026-09-18,3047113,E,FR,06,32,
2026-09-18,3047113,E,FR,07,24,
2026-09-18,3047113,E,FR,08,19,
2026-09-18,3047113,E,FR,09,22,
2026-09-18,3047113,E,FR,10,23,
2026-09-18,3047113,E,FR,11,34,
2026-09-18,3047113,E,FR,12,29,
2026-09-18,3047113,E,FR,13,40,
2026-09-18,3047113,E,FR,14,34,
2026-09-18,3047113,E,FR,15,27,
2026-09-18,3047113,E,FR,16,52,
2026-09-18,3047113,E,FR,17,64,
2026-09-18,3047113,E,FR,18,44,
2026-09-18,3047113,E,FR,19,47,
2026-09-18,3047113,E,FR,20,34,
2026-09-18,3047113,E,FR,21,22,
2026-09-18,3047113,E,FR,22,28,
2026-09-18,3047113,E,FR,23,18,
2026-09-18,3047121,W,ML,00,675,61.8
2026-09-18,3047121,W,ML,01,510,63.3
2026-09-18,3047121,W,ML,02,705,57.5
2026-09-18,3047121,W,ML,03,551,62.0
2026-09-18,3047121,W,ML,04,501,62.6
2026-09-18,3047121,W,ML,05,531,63.7
2026-09-18,3047121,W,ML,06,550,63.7
2026-09-18,3047121,W,ML,07,588,61.4
2026-09-18,3047121,W,ML,08,796,55.5
2026-09-18,3047121,W,ML,09,953,53.0
2026-09-18,3047121,W,ML,10,984,49.0
2026-09-18,3047121,W,ML,11,994,48.7
2026-09-18,3047121,W,ML,12,935,51.9
2026-09-18,3047121,W,ML,13,910,51.4
2026-09-18,3047121,W,ML,14,883,55.5
2026-09-18,3047121,W,ML,15,799,57.2
2026-09-18,3047121,W,ML,16,898,59.9
2026-09-18,3047121,W,ML,17,932,61.5
2026-09-18,3047121,W,ML,18,800,61.3
2026-09-18,3047121,W,ML,19,797,56.3
2026-09-18,3047121,W,ML,20,751,58.8
2026-09-18,3047121,W,ML,21,693,59.4
2026-09-18,3047121,W,ML,22,596,61.4
2026-09-18,3047121,W,ML,23,583,61.0
2026-09-18,3047122,W,OR,00,1,
2026-09-18,3047122,W,OR,01,0,
2026-09-18,3047122,W,OR,02,0,
2026-09-18,3047122,W,OR,03,2,
2026-09-18,3047122,W,OR,04,3,
2026-09-18,3047122,W,OR,05,4,
2026-09-18,3047122,W,OR,06,27,
2026-09-18,3047122,W,OR,07,16,
2026-09-18,3047122,W,OR,08,20,
2026-09-18,3047122,W,OR,09,21,
2026-09-18,3047122,W,OR,10,20,
2026-09-18,3047122,W,OR,11,19,
2026-09-18,3047122,W,OR,12,27,
2026-09-18,3047122,W,OR,13,36,
2026-09-18,3047122,W,OR,14,29,
2026-09-18,3047122,W,OR,15,26,
2026-09-18,3047122,W,OR,16,47,
2026-09-18,3047122,W,OR,17,51,
2026-09-18,3047122,W,OR,18,46,
2026-09-18,3047122,W,OR,19,41,
2026-09-18,3047122,W,OR,20,33,
2026-09-18,3047122,W,OR,21,21,
2026-09-18,3047122,W,OR,22,24,
2026-09-18,3047122,W,OR,23,13,
2026-09-18,3047123,W,FR,00,1,
2026-09-18,3047123,W,FR,01,0,
2026-09-18,3047123,W,FR,02,3,
2026-09-18,3047123,W,FR,03,1,
2026-09-18,3047123,W,FR,04,0,
2026-09-18,3047123,W,FR,05,0,
2026-09-18,3047123,W,FR,06,1,
2026-09-18,3047123,W,FR,07,1,
2026-09-18,3047123,W,FR,08,2,
2026-09-18,3047123,W,FR,09,4,
2026-09-18,3047123,W,FR,10,4,
2026-09-18,3047123,W,FR,11,2,
2026-09-18,3047123,W,FR,12,4,
2026-09-18,3047123,W,FR,13,10,
2026-09-18,3047123,W,FR,14,5,
2026-09-18,3047123,W,FR,15,4,
2026-09-18,3047123,W,FR,16,4,
