date,station,dir,lane_type,hour,vehicles,avg_speed_mph
2026-09-05,3023111,E,ML,00,405,69.7
2026-09-05,3023111,E,ML,01,269,68.3
2026-09-05,3023111,E,ML,02,158,68.4
2026-09-05,3023111,E,ML,03,169,68.1
2026-09-05,3023111,E,ML,04,183,68.0
2026-09-05,3023111,E,ML,05,205,68.2
2026-09-05,3023111,E,ML,06,259,68.6
2026-09-05,3023111,E,ML,07,557,67.4
2026-09-05,3023111,E,ML,08,868,67.9
2026-09-05,3023111,E,ML,09,1166,69.4
2026-09-05,3023111,E,ML,10,1422,64.1
2026-09-05,3023111,E,ML,11,1649,66.5
2026-09-05,3023111,E,ML,12,1618,66.9
2026-09-05,3023111,E,ML,13,1427,67.4
2026-09-05,3023111,E,ML,14,1425,66.8
2026-09-05,3023111,E,ML,15,1537,62.9
2026-09-05,3023111,E,ML,16,1285,64.4
2026-09-05,3023111,E,ML,17,1003,68.1
2026-09-05,3023111,E,ML,18,980,67.8
2026-09-05,3023111,E,ML,19,786,64.7
2026-09-05,3023111,E,ML,20,580,65.5
2026-09-05,3023111,E,ML,21,515,66.0
2026-09-05,3023111,E,ML,22,428,67.1
2026-09-05,3023111,E,ML,23,317,68.5
2026-09-05,3023113,E,FR,00,56,
2026-09-05,3023113,E,FR,01,19,
2026-09-05,3023113,E,FR,02,13,
2026-09-05,3023113,E,FR,03,6,
2026-09-05,3023113,E,FR,04,11,
2026-09-05,3023113,E,FR,05,15,
2026-09-05,3023113,E,FR,06,38,
2026-09-05,3023113,E,FR,07,102,
2026-09-05,3023113,E,FR,08,193,
2026-09-05,3023113,E,FR,09,271,
2026-09-05,3023113,E,FR,10,406,
2026-09-05,3023113,E,FR,11,380,
2026-09-05,3023113,E,FR,12,453,
2026-09-05,3023113,E,FR,13,403,
2026-09-05,3023113,E,FR,14,421,
2026-09-05,3023113,E,FR,15,452,
2026-09-05,3023113,E,FR,16,369,
2026-09-05,3023113,E,FR,17,275,
2026-09-05,3023113,E,FR,18,172,
2026-09-05,3023113,E,FR,19,142,
2026-09-05,3023113,E,FR,20,94,
2026-09-05,3023113,E,FR,21,57,
2026-09-05,3023113,E,FR,22,44,
2026-09-05,3023113,E,FR,23,19,
2026-09-05,3023115,E,OR,00,38,
2026-09-05,3023115,E,OR,01,23,
2026-09-05,3023115,E,OR,02,13,
2026-09-05,3023115,E,OR,03,9,
2026-09-05,3023115,E,OR,04,11,
2026-09-05,3023115,E,OR,05,22,
2026-09-05,3023115,E,OR,06,60,
2026-09-05,3023115,E,OR,07,125,
2026-09-05,3023115,E,OR,08,233,
2026-09-05,3023115,E,OR,09,289,
2026-09-05,3023115,E,OR,10,397,
2026-09-05,3023115,E,OR,11,447,
2026-09-05,3023115,E,OR,12,457,
2026-09-05,3023115,E,OR,13,475,
2026-09-05,3023115,E,OR,14,457,
2026-09-05,3023115,E,OR,15,515,
2026-09-05,3023115,E,OR,16,484,
2026-09-05,3023115,E,OR,17,402,
2026-09-05,3023115,E,OR,18,332,
2026-09-05,3023115,E,OR,19,230,
2026-09-05,3023115,E,OR,20,194,
2026-09-05,3023115,E,OR,21,118,
2026-09-05,3023115,E,OR,22,104,
2026-09-05,3023115,E,OR,23,73,
2026-09-05,3023116,W,FR,00,36,
2026-09-05,3023116,W,FR,01,14,
2026-09-05,3023116,W,FR,02,9,
2026-09-05,3023116,W,FR,03,10,
2026-09-05,3023116,W,FR,04,18,
2026-09-05,3023116,W,FR,05,29,
2026-09-05,3023116,W,FR,06,117,
2026-09-05,3023116,W,FR,07,185,
2026-09-05,3023116,W,FR,08,207,
2026-09-05,3023116,W,FR,09,264,
