date,station,dir,lane_type,hour,vehicles,avg_speed_mph
2026-09-01,3023111,E,ML,00,221,67.5
2026-09-01,3023111,E,ML,01,178,67.8
2026-09-01,3023111,E,ML,02,182,68.4
2026-09-01,3023111,E,ML,03,185,66.9
2026-09-01,3023111,E,ML,04,213,68.2
2026-09-01,3023111,E,ML,05,388,66.6
2026-09-01,3023111,E,ML,06,531,66.4
2026-09-01,3023111,E,ML,07,639,67.5
2026-09-01,3023111,E,ML,08,715,68.2
2026-09-01,3023111,E,ML,09,771,64.4
2026-09-01,3023111,E,ML,10,673,66.3
2026-09-01,3023111,E,ML,11,840,68.1
2026-09-01,3023111,E,ML,12,868,66.8
2026-09-01,3023111,E,ML,13,892,64.9
2026-09-01,3023111,E,ML,14,953,68.0
2026-09-01,3023111,E,ML,15,1011,64.1
2026-09-01,3023111,E,ML,16,980,66.3
2026-09-01,3023111,E,ML,17,868,62.7
2026-09-01,3023111,E,ML,18,636,67.7
2026-09-01,3023111,E,ML,19,614,66.2
2026-09-01,3023111,E,ML,20,466,66.0
2026-09-01,3023111,E,ML,21,363,66.9
2026-09-01,3023111,E,ML,22,348,65.9
2026-09-01,3023111,E,ML,23,268,66.6
2026-09-01,3023113,E,FR,00,12,
2026-09-01,3023113,E,FR,01,6,
2026-09-01,3023113,E,FR,02,3,
2026-09-01,3023113,E,FR,03,3,
2026-09-01,3023113,E,FR,04,11,
2026-09-01,3023113,E,FR,05,50,
2026-09-01,3023113,E,FR,06,103,
2026-09-01,3023113,E,FR,07,116,
2026-09-01,3023113,E,FR,08,153,
2026-09-01,3023113,E,FR,09,130,
2026-09-01,3023113,E,FR,10,145,
2026-09-01,3023113,E,FR,11,157,
2026-09-01,3023113,E,FR,12,169,
2026-09-01,3023113,E,FR,13,140,
2026-09-01,3023113,E,FR,14,192,
2026-09-01,3023113,E,FR,15,177,
2026-09-01,3023113,E,FR,16,161,
2026-09-01,3023113,E,FR,17,155,
2026-09-01,3023113,E,FR,18,80,
2026-09-01,3023113,E,FR,19,63,
2026-09-01,3023113,E,FR,20,46,
2026-09-01,3023113,E,FR,21,34,
2026-09-01,3023113,E,FR,22,31,
2026-09-01,3023113,E,FR,23,17,
2026-09-01,3023115,E,OR,00,35,
2026-09-01,3023115,E,OR,01,7,
2026-09-01,3023115,E,OR,02,8,
2026-09-01,3023115,E,OR,03,17,
2026-09-01,3023115,E,OR,04,23,
2026-09-01,3023115,E,OR,05,49,
2026-09-01,3023115,E,OR,06,151,
2026-09-01,3023115,E,OR,07,326,
2026-09-01,3023115,E,OR,08,306,
2026-09-01,3023115,E,OR,09,342,
2026-09-01,3023115,E,OR,10,396,
2026-09-01,3023115,E,OR,11,387,
2026-09-01,3023115,E,OR,12,456,
2026-09-01,3023115,E,OR,13,431,
2026-09-01,3023115,E,OR,14,595,
2026-09-01,3023115,E,OR,15,714,
2026-09-01,3023115,E,OR,16,793,
2026-09-01,3023115,E,OR,17,797,
2026-09-01,3023115,E,OR,18,452,
2026-09-01,3023115,E,OR,19,310,
2026-09-01,3023115,E,OR,20,171,
2026-09-01,3023115,E,OR,21,128,
2026-09-01,3023115,E,OR,22,67,
2026-09-01,3023115,E,OR,23,40,
2026-09-01,3023116,W,FR,00,21,
2026-09-01,3023116,W,FR,01,16,
2026-09-01,3023116,W,FR,02,6,
2026-09-01,3023116,W,FR,03,18,
2026-09-01,3023116,W,FR,04,19,
2026-09-01,3023116,W,FR,05,107,
2026-09-01,3023116,W,FR,06,303,
2026-09-01,3023116,W,FR,07,310,
2026-09-01,3023116,W,FR,08,307,
2026-09-01,3023116,W,FR,09,264,
2026-09-01,3023116,W,FR,10,354,
2026-09-01,3023116,W,FR,11,387,
2026-09-01,3023116,W,FR,12,324,
2026-09-01,3023116,W,FR,13,387,
2026-09-01,3023116,W,FR,14,326,
2026-09-01,3023116,W,FR,15,255,
2026-09-01,3023116,W,FR,16,249,
2026-09-01,3023116,W,FR,17,235,
2026-09-01,3023116,W,FR,18,142,
2026-09-01,3023116,W,FR,19,137,
2026-09-01,3023116,W,FR,20,87,
2026-09-01,3023116,W,FR,21,40,
