date,station,dir,lane_type,hour,vehicles,avg_speed_mph
2026-09-22,3023111,E,ML,00,179,65.3
2026-09-22,3023111,E,ML,01,165,65.2
2026-09-22,3023111,E,ML,02,167,66.4
2026-09-22,3023111,E,ML,03,152,67.1
2026-09-22,3023111,E,ML,04,184,67.1
2026-09-22,3023111,E,ML,05,383,61.3
2026-09-22,3023111,E,ML,06,467,61.7
2026-09-22,3023111,E,ML,07,598,62.8
2026-09-22,3023111,E,ML,08,752,61.8
2026-09-22,3023111,E,ML,09,715,63.6
2026-09-22,3023111,E,ML,10,744,63.5
2026-09-22,3023111,E,ML,11,806,66.1
2026-09-22,3023111,E,ML,12,958,65.4
2026-09-22,3023111,E,ML,13,799,63.1
2026-09-22,3023111,E,ML,14,959,62.3
2026-09-22,3023111,E,ML,15,1012,61.1
2026-09-22,3023111,E,ML,16,1006,66.4
2026-09-22,3023111,E,ML,17,911,67.4
2026-09-22,3023111,E,ML,18,581,64.4
2026-09-22,3023111,E,ML,19,448,65.4
2026-09-22,3023111,E,ML,20,418,65.5
2026-09-22,3023111,E,ML,21,340,67.7
2026-09-22,3023111,E,ML,22,290,64.8
2026-09-22,3023111,E,ML,23,247,68.0
2026-09-22,3023113,E,FR,00,2,
2026-09-22,3023113,E,FR,01,1,
2026-09-22,3023113,E,FR,02,3,
2026-09-22,3023113,E,FR,03,1,
2026-09-22,3023113,E,FR,04,7,
2026-09-22,3023113,E,FR,05,51,
2026-09-22,3023113,E,FR,06,113,
2026-09-22,3023113,E,FR,07,137,
2026-09-22,3023113,E,FR,08,167,
2026-09-22,3023113,E,FR,09,139,
2026-09-22,3023113,E,FR,10,177,
2026-09-22,3023113,E,FR,11,121,
2026-09-22,3023113,E,FR,12,155,
2026-09-22,3023113,E,FR,13,163,
2026-09-22,3023113,E,FR,14,188,
2026-09-22,3023113,E,FR,15,172,
2026-09-22,3023113,E,FR,16,150,
2026-09-22,3023113,E,FR,17,142,
2026-09-22,3023113,E,FR,18,116,
2026-09-22,3023113,E,FR,19,52,
2026-09-22,3023113,E,FR,20,40,
2026-09-22,3023113,E,FR,21,45,
2026-09-22,3023113,E,FR,22,38,
2026-09-22,3023113,E,FR,23,24,
2026-09-22,3023115,E,OR,00,15,
2026-09-22,3023115,E,OR,01,3,
2026-09-22,3023115,E,OR,02,6,
2026-09-22,3023115,E,OR,03,5,
2026-09-22,3023115,E,OR,04,13,
2026-09-22,3023115,E,OR,05,45,
2026-09-22,3023115,E,OR,06,159,
2026-09-22,3023115,E,OR,07,347,
2026-09-22,3023115,E,OR,08,338,
2026-09-22,3023115,E,OR,09,347,
2026-09-22,3023115,E,OR,10,376,
2026-09-22,3023115,E,OR,11,303,
2026-09-22,3023115,E,OR,12,405,
2026-09-22,3023115,E,OR,13,460,
2026-09-22,3023115,E,OR,14,565,
2026-09-22,3023115,E,OR,15,686,
2026-09-22,3023115,E,OR,16,821,
2026-09-22,3023115,E,OR,17,783,
2026-09-22,3023115,E,OR,18,491,
2026-09-22,3023115,E,OR,19,324,
2026-09-22,3023115,E,OR,20,31,
2026-09-22,3023115,E,OR,21,5,
