date,station,dir,lane_type,hour,vehicles,avg_speed_mph
2026-08-31,3023111,E,ML,00,209,67.5
2026-08-31,3023111,E,ML,01,173,67.7
2026-08-31,3023111,E,ML,02,165,67.8
2026-08-31,3023111,E,ML,03,192,67.9
2026-08-31,3023111,E,ML,04,220,67.9
2026-08-31,3023111,E,ML,05,408,65.0
2026-08-31,3023111,E,ML,06,572,65.0
2026-08-31,3023111,E,ML,07,620,63.8
2026-08-31,3023111,E,ML,08,721,65.7
2026-08-31,3023111,E,ML,09,743,65.5
2026-08-31,3023111,E,ML,10,731,67.1
2026-08-31,3023111,E,ML,11,893,66.3
2026-08-31,3023111,E,ML,12,902,66.1
2026-08-31,3023111,E,ML,13,968,64.9
2026-08-31,3023111,E,ML,14,1125,65.8
2026-08-31,3023111,E,ML,15,1058,62.9
2026-08-31,3023111,E,ML,16,1043,67.1
2026-08-31,3023111,E,ML,17,819,67.1
2026-08-31,3023111,E,ML,18,746,67.1
2026-08-31,3023111,E,ML,19,568,65.1
2026-08-31,3023111,E,ML,20,430,65.3
2026-08-31,3023111,E,ML,21,365,66.9
2026-08-31,3023111,E,ML,22,384,67.7
2026-08-31,3023111,E,ML,23,254,67.6
2026-08-31,3023113,E,FR,00,12,
2026-08-31,3023113,E,FR,01,5,
2026-08-31,3023113,E,FR,02,4,
2026-08-31,3023113,E,FR,03,3,
2026-08-31,3023113,E,FR,04,10,
2026-08-31,3023113,E,FR,05,70,
2026-08-31,3023113,E,FR,06,134,
2026-08-31,3023113,E,FR,07,147,
2026-08-31,3023113,E,FR,08,182,
2026-08-31,3023113,E,FR,09,148,
2026-08-31,3023113,E,FR,10,159,
2026-08-31,3023113,E,FR,11,156,
2026-08-31,3023113,E,FR,12,200,
2026-08-31,3023113,E,FR,13,181,
2026-08-31,3023113,E,FR,14,187,
2026-08-31,3023113,E,FR,15,180,
2026-08-31,3023113,E,FR,16,174,
2026-08-31,3023113,E,FR,17,128,
2026-08-31,3023113,E,FR,18,88,
2026-08-31,3023113,E,FR,19,77,
2026-08-31,3023113,E,FR,20,42,
2026-08-31,3023113,E,FR,21,46,
2026-08-31,3023113,E,FR,22,38,
2026-08-31,3023113,E,FR,23,25,
2026-08-31,3023115,E,OR,00,16,
2026-08-31,3023115,E,OR,01,19,
2026-08-31,3023115,E,OR,02,9,
2026-08-31,3023115,E,OR,03,30,
2026-08-31,3023115,E,OR,04,20,
2026-08-31,3023115,E,OR,05,67,
2026-08-31,3023115,E,OR,06,160,
2026-08-31,3023115,E,OR,07,379,
2026-08-31,3023115,E,OR,08,316,
2026-08-31,3023115,E,OR,09,363,
2026-08-31,3023115,E,OR,10,384,
2026-08-31,3023115,E,OR,11,411,
2026-08-31,3023115,E,OR,12,464,
2026-08-31,3023115,E,OR,13,495,
2026-08-31,3023115,E,OR,14,594,
2026-08-31,3023115,E,OR,15,712,
2026-08-31,3023115,E,OR,16,795,
2026-08-31,3023115,E,OR,17,776,
2026-08-31,3023115,E,OR,18,481,
2026-08-31,3023115,E,OR,19,279,
2026-08-31,3023115,E,OR,20,193,
2026-08-31,3023115,E,OR,21,105,
2026-08-31,3023115,E,OR,22,55,
2026-08-31,3023115,E,OR,23,45,
2026-08-31,3023116,W,FR,00,14,
2026-08-31,3023116,W,FR,01,10,
2026-08-31,3023116,W,FR,02,31,
2026-08-31,3023116,W,FR,03,24,
2026-08-31,3023116,W,FR,04,35,
2026-08-31,3023116,W,FR,05,89,
2026-08-31,3023116,W,FR,06,297,
2026-08-31,3023116,W,FR,07,366,
2026-08-31,3023116,W,FR,08,323,
2026-08-31,3023116,W,FR,09,243,
2026-08-31,3023116,W,FR,10,244,
2026-08-31,3023116,W,FR,11,321,
2026-08-31,3023116,W,FR,12,390,
2026-08-31,3023116,W,FR,13,296,
2026-08-31,3023116,W,FR,14,295,
2026-08-31,3023116,W,FR,15,299,
2026-08-31,3023116,W,FR,16,279,
2026-08-31,3023116,W,FR,17,269,
2026-08-31,3023116,W,FR,18,250,
2026-08-31,3023116,W,FR,19,169,
2026-08-31,3023116,W,FR,20,160,
2026-08-31,3023116,W,FR,21,65,
2026-08-31,3023116,W,FR,22,56,
2026-08-31,3023116,W,FR,23,22,
2026-08-31,3023121,W,ML,00,362,59.2
2026-08-31,3023121,W,ML,01,339,56.5
2026-08-31,3023121,W,ML,02,289,57.6
2026-08-31,3023121,W,ML,03,422,59.9
2026-08-31,3023121,W,ML,04,345,57.0
2026-08-31,3023121,W,ML,05,715,61.3
2026-08-31,3023121,W,ML,06,1030,60.0
2026-08-31,3023121,W,ML,07,1514,61.3
2026-08-31,3023121,W,ML,08,1640,60.6
2026-08-31,3023121,W,ML,09,1808,58.5
2026-08-31,3023121,W,ML,10,1826,60.0
2026-08-31,3023121,W,ML,11,1985,56.7
2026-08-31,3023121,W,ML,12,1822,57.8
2026-08-31,3023121,W,ML,13,1621,56.2
2026-08-31,3023121,W,ML,14,1715,60.2
2026-08-31,3023121,W,ML,15,1591,58.0
2026-08-31,3023121,W,ML,16,1611,59.7
2026-08-31,3023121,W,ML,17,1601,62.6
2026-08-31,3023121,W,ML,18,1367,59.6
2026-08-31,3023121,W,ML,19,1135,50.4
2026-08-31,3023121,W,ML,20,771,61.0
2026-08-31,3023121,W,ML,21,765,59.2
2026-08-31,3023121,W,ML,22,661,62.8
2026-08-31,3023121,W,ML,23,415,60.3
2026-08-31,3023124,W,ML,00,0,
2026-08-31,3023124,W,ML,01,0,
2026-08-31,3023124,W,ML,02,0,
2026-08-31,3023124,W,ML,03,0,
2026-08-31,3023124,W,ML,04,2,65.1
2026-08-31,3023124,W,ML,05,14,63.7
2026-08-31,3023124,W,ML,06,36,64.5
2026-08-31,3023124,W,ML,07,113,64.9
2026-08-31,3023124,W,ML,08,131,64.5
2026-08-31,3023124,W,ML,09,207,62.6
2026-08-31,3023124,W,ML,10,247,63.9
2026-08-31,3023124,W,ML,11,309,62.5
2026-08-31,3023124,W,ML,12,274,63.8
2026-08-31,3023124,W,ML,13,263,62.3
2026-08-31,3023124,W,ML,14,245,63.1
2026-08-31,3023124,W,ML,15,228,63.7
2026-08-31,3023124,W,ML,16,206,62.5
2026-08-31,3023124,W,ML,17,169,60.8
2026-08-31,3023124,W,ML,18,123,64.9
2026-08-31,3023124,W,ML,19,47,64.6
2026-08-31,3023124,W,ML,20,8,64.5
2026-08-31,3023124,W,ML,21,3,64.2
2026-08-31,3023124,W,ML,22,4,64.5
2026-08-31,3023124,W,ML,23,0,
2026-08-31,3047111,E,ML,00,234,67.4
2026-08-31,3047111,E,ML,01,196,67.1
2026-08-31,3047111,E,ML,02,191,67.4
2026-08-31,3047111,E,ML,03,197,67.4
2026-08-31,3047111,E,ML,04,317,66.3
2026-08-31,3047111,E,ML,05,574,68.1
2026-08-31,3047111,E,ML,06,639,65.8
2026-08-31,3047111,E,ML,07,797,66.2
2026-08-31,3047111,E,ML,08,710,65.9
2026-08-31,3047111,E,ML,09,799,64.0
2026-08-31,3047111,E,ML,10,797,65.3
2026-08-31,3047111,E,ML,11,917,63.8
2026-08-31,3047111,E,ML,12,891,65.2
2026-08-31,3047111,E,ML,13,920,63.9
2026-08-31,3047111,E,ML,14,923,64.0
2026-08-31,3047111,E,ML,15,800,64.9
2026-08-31,3047111,E,ML,16,692,65.2
2026-08-31,3047111,E,ML,17,620,66.3
2026-08-31,3047111,E,ML,18,689,61.5
2026-08-31,3047111,E,ML,19,561,63.7
2026-08-31,3047111,E,ML,20,423,66.6
2026-08-31,3047111,E,ML,21,442,64.5
2026-08-31,3047111,E,ML,22,402,68.7
2026-08-31,3047111,E,ML,23,276,67.7
2026-08-31,3047112,E,OR,00,2,
2026-08-31,3047112,E,OR,01,0,
2026-08-31,3047112,E,OR,02,1,
2026-08-31,3047112,E,OR,03,0,
2026-08-31,3047112,E,OR,04,3,
2026-08-31,3047112,E,OR,05,2,
2026-08-31,3047112,E,OR,06,7,
2026-08-31,3047112,E,OR,07,2,
2026-08-31,3047112,E,OR,08,2,
2026-08-31,3047112,E,OR,09,8,
2026-08-31,3047112,E,OR,10,4,
2026-08-31,3047112,E,OR,11,6,
2026-08-31,3047112,E,OR,12,3,
2026-08-31,3047112,E,OR,13,5,
2026-08-31,3047112,E,OR,14,6,
2026-08-31,3047112,E,OR,15,6,
2026-08-31,3047112,E,OR,16,3,
2026-08-31,3047112,E,OR,17,3,
2026-08-31,3047112,E,OR,18,4,
2026-08-31,3047112,E,OR,19,2,
2026-08-31,3047112,E,OR,20,2,
2026-08-31,3047112,E,OR,21,1,
2026-08-31,3047112,E,OR,22,2,
2026-08-31,3047112,E,OR,23,1,
2026-08-31,3047113,E,FR,00,1,
2026-08-31,3047113,E,FR,01,3,
2026-08-31,3047113,E,FR,02,3,
2026-08-31,3047113,E,FR,03,5,
2026-08-31,3047113,E,FR,04,5,
2026-08-31,3047113,E,FR,05,14,
2026-08-31,3047113,E,FR,06,28,
2026-08-31,3047113,E,FR,07,13,
2026-08-31,3047113,E,FR,08,17,
2026-08-31,3047113,E,FR,09,19,
2026-08-31,3047113,E,FR,10,15,
2026-08-31,3047113,E,FR,11,19,
2026-08-31,3047113,E,FR,12,18,
2026-08-31,3047113,E,FR,13,22,
2026-08-31,3047113,E,FR,14,23,
2026-08-31,3047113,E,FR,15,17,
2026-08-31,3047113,E,FR,16,16,
2026-08-31,3047113,E,FR,17,12,
2026-08-31,3047113,E,FR,18,10,
2026-08-31,3047113,E,FR,19,16,
2026-08-31,3047113,E,FR,20,6,
2026-08-31,3047113,E,FR,21,3,
2026-08-31,3047113,E,FR,22,3,
2026-08-31,3047113,E,FR,23,1,
2026-08-31,3047121,W,ML,00,578,58.1
2026-08-31,3047121,W,ML,01,526,59.7
2026-08-31,3047121,W,ML,02,597,54.7
2026-08-31,3047121,W,ML,03,563,58.9
2026-08-31,3047121,W,ML,04,576,60.0
2026-08-31,3047121,W,ML,05,609,63.5
2026-08-31,3047121,W,ML,06,662,60.7
2026-08-31,3047121,W,ML,07,761,57.0
2026-08-31,3047121,W,ML,08,787,59.4
2026-08-31,3047121,W,ML,09,937,60.4
2026-08-31,3047121,W,ML,10,1000,61.2
2026-08-31,3047121,W,ML,11,1012,55.6
2026-08-31,3047121,W,ML,12,972,57.8
2026-08-31,3047121,W,ML,13,902,54.9
2026-08-31,3047121,W,ML,14,879,56.9
2026-08-31,3047121,W,ML,15,917,62.2
2026-08-31,3047121,W,ML,16,865,59.9
2026-08-31,3047121,W,ML,17,872,61.9
2026-08-31,3047121,W,ML,18,817,63.3
