date,station,dir,lane_type,hour,vehicles,avg_speed_mph
2026-08-29,3023111,E,ML,00,288,68.2
2026-08-29,3023111,E,ML,01,209,68.0
2026-08-29,3023111,E,ML,02,213,68.1
2026-08-29,3023111,E,ML,03,161,67.8
2026-08-29,3023111,E,ML,04,191,67.5
2026-08-29,3023111,E,ML,05,239,67.7
2026-08-29,3023111,E,ML,06,359,67.3
2026-08-29,3023111,E,ML,07,501,65.2
2026-08-29,3023111,E,ML,08,733,66.6
2026-08-29,3023111,E,ML,09,941,65.8
2026-08-29,3023111,E,ML,10,1167,66.6
2026-08-29,3023111,E,ML,11,1191,66.5
2026-08-29,3023111,E,ML,12,1236,66.8
2026-08-29,3023111,E,ML,13,1239,65.8
2026-08-29,3023111,E,ML,14,1068,67.6
2026-08-29,3023111,E,ML,15,1414,63.1
2026-08-29,3023111,E,ML,16,1195,64.6
2026-08-29,3023111,E,ML,17,1018,66.3
2026-08-29,3023111,E,ML,18,906,67.0
2026-08-29,3023111,E,ML,19,801,64.7
2026-08-29,3023111,E,ML,20,613,62.8
2026-08-29,3023111,E,ML,21,545,65.7
2026-08-29,3023111,E,ML,22,422,67.0
2026-08-29,3023111,E,ML,23,342,67.8
2026-08-29,3023113,E,FR,00,33,
2026-08-29,3023113,E,FR,01,17,
2026-08-29,3023113,E,FR,02,6,
2026-08-29,3023113,E,FR,03,4,
2026-08-29,3023113,E,FR,04,14,
2026-08-29,3023113,E,FR,05,28,
2026-08-29,3023113,E,FR,06,54,
2026-08-29,3023113,E,FR,07,84,
2026-08-29,3023113,E,FR,08,162,
2026-08-29,3023113,E,FR,09,222,
2026-08-29,3023113,E,FR,10,277,
2026-08-29,3023113,E,FR,11,281,
2026-08-29,3023113,E,FR,12,273,
2026-08-29,3023113,E,FR,13,302,
2026-08-29,3023113,E,FR,14,242,
2026-08-29,3023113,E,FR,15,288,
2026-08-29,3023113,E,FR,16,223,
2026-08-29,3023113,E,FR,17,172,
2026-08-29,3023113,E,FR,18,126,
2026-08-29,3023113,E,FR,19,88,
2026-08-29,3023113,E,FR,20,83,
2026-08-29,3023113,E,FR,21,40,
2026-08-29,3023113,E,FR,22,34,
2026-08-29,3023113,E,FR,23,14,
2026-08-29,3023115,E,OR,00,43,
2026-08-29,3023115,E,OR,01,17,
2026-08-29,3023115,E,OR,02,11,
2026-08-29,3023115,E,OR,03,6,
2026-08-29,3023115,E,OR,04,11,
2026-08-29,3023115,E,OR,05,43,
2026-08-29,3023115,E,OR,06,71,
2026-08-29,3023115,E,OR,07,133,
2026-08-29,3023115,E,OR,08,225,
2026-08-29,3023115,E,OR,09,292,
2026-08-29,3023115,E,OR,10,362,
2026-08-29,3023115,E,OR,11,462,
2026-08-29,3023115,E,OR,12,571,
2026-08-29,3023115,E,OR,13,521,
2026-08-29,3023115,E,OR,14,601,
2026-08-29,3023115,E,OR,15,511,
2026-08-29,3023115,E,OR,16,476,
2026-08-29,3023115,E,OR,17,463,
2026-08-29,3023115,E,OR,18,404,
2026-08-29,3023115,E,OR,19,287,
2026-08-29,3023115,E,OR,20,253,
2026-08-29,3023115,E,OR,21,147,
2026-08-29,3023115,E,OR,22,121,
2026-08-29,3023115,E,OR,23,61,
2026-08-29,3023116,W,FR,00,23,
2026-08-29,3023116,W,FR,01,14,
2026-08-29,3023116,W,FR,02,13,
2026-08-29,3023116,W,FR,03,3,
2026-08-29,3023116,W,FR,04,19,
2026-08-29,3023116,W,FR,05,103,
2026-08-29,3023116,W,FR,06,182,
2026-08-29,3023116,W,FR,07,251,
2026-08-29,3023116,W,FR,08,324,
2026-08-29,3023116,W,FR,09,329,
2026-08-29,3023116,W,FR,10,434,
2026-08-29,3023116,W,FR,11,369,
2026-08-29,3023116,W,FR,12,396,
2026-08-29,3023116,W,FR,13,363,
2026-08-29,3023116,W,FR,14,327,
2026-08-29,3023116,W,FR,15,283,
2026-08-29,3023116,W,FR,16,212,
2026-08-29,3023116,W,FR,17,223,
2026-08-29,3023116,W,FR,18,212,
2026-08-29,3023116,W,FR,19,197,
2026-08-29,3023116,W,FR,20,120,
2026-08-29,3023116,W,FR,21,60,
2026-08-29,3023116,W,FR,22,65,
2026-08-29,3023116,W,FR,23,37,
2026-08-29,3023121,W,ML,00,394,60.9
2026-08-29,3023121,W,ML,01,300,58.0
2026-08-29,3023121,W,ML,02,390,59.4
2026-08-29,3023121,W,ML,03,241,57.7
2026-08-29,3023121,W,ML,04,328,57.4
2026-08-29,3023121,W,ML,05,629,60.0
2026-08-29,3023121,W,ML,06,885,61.4
2026-08-29,3023121,W,ML,07,1237,61.6
2026-08-29,3023121,W,ML,08,1728,62.7
2026-08-29,3023121,W,ML,09,2053,65.4
2026-08-29,3023121,W,ML,10,2391,63.0
2026-08-29,3023121,W,ML,11,2187,61.4
2026-08-29,3023121,W,ML,12,2198,62.7
2026-08-29,3023121,W,ML,13,2051,62.8
2026-08-29,3023121,W,ML,14,2012,64.6
2026-08-29,3023121,W,ML,15,1911,65.6
2026-08-29,3023121,W,ML,16,1826,63.7
2026-08-29,3023121,W,ML,17,1648,62.9
2026-08-29,3023121,W,ML,18,1570,60.4
2026-08-29,3023121,W,ML,19,1404,62.2
2026-08-29,3023121,W,ML,20,1128,59.8
2026-08-29,3023121,W,ML,21,907,63.1
2026-08-29,3023121,W,ML,22,755,59.6
2026-08-29,3023121,W,ML,23,514,57.5
2026-08-29,3023124,W,ML,00,0,
2026-08-29,3023124,W,ML,01,0,
2026-08-29,3023124,W,ML,02,0,
2026-08-29,3023124,W,ML,03,0,
2026-08-29,3023124,W,ML,04,0,
2026-08-29,3023124,W,ML,05,1,64.9
2026-08-29,3023124,W,ML,06,12,64.8
2026-08-29,3023124,W,ML,07,31,65.0
2026-08-29,3023124,W,ML,08,106,64.0
2026-08-29,3023124,W,ML,09,149,64.2
2026-08-29,3023124,W,ML,10,178,63.0
2026-08-29,3023124,W,ML,11,206,64.0
2026-08-29,3023124,W,ML,12,217,63.7
2026-08-29,3023124,W,ML,13,198,64.6
2026-08-29,3023124,W,ML,14,211,64.4
2026-08-29,3023124,W,ML,15,240,64.1
2026-08-29,3023124,W,ML,16,195,65.1
2026-08-29,3023124,W,ML,17,212,64.7
2026-08-29,3023124,W,ML,18,146,62.6
2026-08-29,3023124,W,ML,19,155,64.7
2026-08-29,3023124,W,ML,20,48,64.8
2026-08-29,3023124,W,ML,21,15,64.4
2026-08-29,3023124,W,ML,22,1,64.1
2026-08-29,3023124,W,ML,23,3,64.4
2026-08-29,3047111,E,ML,00,399,66.3
2026-08-29,3047111,E,ML,01,225,66.7
2026-08-29,3047111,E,ML,02,196,66.7
2026-08-29,3047111,E,ML,03,179,67.6
2026-08-29,3047111,E,ML,04,213,66.4
2026-08-29,3047111,E,ML,05,272,66.4
2026-08-29,3047111,E,ML,06,402,64.0
2026-08-29,3047111,E,ML,07,667,64.5
2026-08-29,3047111,E,ML,08,890,64.6
2026-08-29,3047111,E,ML,09,1213,66.0
2026-08-29,3047111,E,ML,10,1409,69.6
2026-08-29,3047111,E,ML,11,1365,66.2
2026-08-29,3047111,E,ML,12,1414,66.2
2026-08-29,3047111,E,ML,13,1251,68.5
2026-08-29,3047111,E,ML,14,1352,67.6
2026-08-29,3047111,E,ML,15,1256,66.5
2026-08-29,3047111,E,ML,16,1053,65.2
2026-08-29,3047111,E,ML,17,968,63.4
2026-08-29,3047111,E,ML,18,874,65.5
2026-08-29,3047111,E,ML,19,758,61.9
2026-08-29,3047111,E,ML,20,659,64.2
2026-08-29,3047111,E,ML,21,542,67.0
2026-08-29,3047111,E,ML,22,384,67.7
2026-08-29,3047111,E,ML,23,378,67.1
2026-08-29,3047112,E,OR,00,2,
2026-08-29,3047112,E,OR,01,0,
2026-08-29,3047112,E,OR,02,0,
2026-08-29,3047112,E,OR,03,1,
2026-08-29,3047112,E,OR,04,0,
2026-08-29,3047112,E,OR,05,1,
2026-08-29,3047112,E,OR,06,3,
2026-08-29,3047112,E,OR,07,2,
2026-08-29,3047112,E,OR,08,3,
2026-08-29,3047112,E,OR,09,3,
