date,station,dir,lane_type,hour,vehicles,avg_speed_mph
2026-09-12,3023111,E,ML,00,297,66.7
2026-09-12,3023111,E,ML,01,242,66.8
2026-09-12,3023111,E,ML,02,221,68.0
2026-09-12,3023111,E,ML,03,261,69.3
2026-09-12,3023111,E,ML,04,254,68.7
2026-09-12,3023111,E,ML,05,248,68.3
2026-09-12,3023111,E,ML,06,316,66.2
2026-09-12,3023111,E,ML,07,452,68.3
2026-09-12,3023111,E,ML,08,660,65.3
2026-09-12,3023111,E,ML,09,829,67.4
2026-09-12,3023111,E,ML,10,1106,63.3
2026-09-12,3023111,E,ML,11,1220,65.6
2026-09-12,3023111,E,ML,12,1252,67.2
2026-09-12,3023111,E,ML,13,1231,66.1
2026-09-12,3023111,E,ML,14,1247,65.9
2026-09-12,3023111,E,ML,15,1340,64.3
2026-09-12,3023111,E,ML,16,1178,64.7
2026-09-12,3023111,E,ML,17,927,64.6
2026-09-12,3023111,E,ML,18,841,70.5
2026-09-12,3023111,E,ML,19,734,68.9
2026-09-12,3023111,E,ML,20,494,68.4
2026-09-12,3023111,E,ML,21,476,67.4
2026-09-12,3023111,E,ML,22,373,67.2
2026-09-12,3023111,E,ML,23,271,65.6
2026-09-12,3023113,E,FR,00,35,
2026-09-12,3023113,E,FR,01,6,
2026-09-12,3023113,E,FR,02,9,
2026-09-12,3023113,E,FR,03,8,
2026-09-12,3023113,E,FR,04,7,
2026-09-12,3023113,E,FR,05,18,
2026-09-12,3023113,E,FR,06,60,
2026-09-12,3023113,E,FR,07,96,
2026-09-12,3023113,E,FR,08,128,
2026-09-12,3023113,E,FR,09,202,
2026-09-12,3023113,E,FR,10,266,
2026-09-12,3023113,E,FR,11,320,
2026-09-12,3023113,E,FR,12,239,
2026-09-12,3023113,E,FR,13,251,
2026-09-12,3023113,E,FR,14,241,
2026-09-12,3023113,E,FR,15,237,
2026-09-12,3023113,E,FR,16,162,
2026-09-12,3023113,E,FR,17,135,
2026-09-12,3023113,E,FR,18,131,
2026-09-12,3023113,E,FR,19,101,
2026-09-12,3023113,E,FR,20,61,
2026-09-12,3023113,E,FR,21,38,
2026-09-12,3023113,E,FR,22,22,
2026-09-12,3023113,E,FR,23,23,
2026-09-12,3023115,E,OR,00,33,
2026-09-12,3023115,E,OR,01,26,
2026-09-12,3023115,E,OR,02,8,
2026-09-12,3023115,E,OR,03,27,
2026-09-12,3023115,E,OR,04,23,
2026-09-12,3023115,E,OR,05,25,
2026-09-12,3023115,E,OR,06,85,
2026-09-12,3023115,E,OR,07,139,
2026-09-12,3023115,E,OR,08,194,
2026-09-12,3023115,E,OR,09,271,
2026-09-12,3023115,E,OR,10,380,
2026-09-12,3023115,E,OR,11,429,
2026-09-12,3023115,E,OR,12,496,
2026-09-12,3023115,E,OR,13,470,
2026-09-12,3023115,E,OR,14,575,
2026-09-12,3023115,E,OR,15,504,
2026-09-12,3023115,E,OR,16,476,
2026-09-12,3023115,E,OR,17,439,
2026-09-12,3023115,E,OR,18,383,
2026-09-12,3023115,E,OR,19,242,
2026-09-12,3023115,E,OR,20,186,
2026-09-12,3023115,E,OR,21,105,
2026-09-12,3023115,E,OR,22,70,
2026-09-12,3023115,E,OR,23,74,
2026-09-12,3023116,W,FR,00,21,
2026-09-12,3023116,W,FR,01,8,
2026-09-12,3023116,W,FR,02,2,
2026-09-12,3023116,W,FR,03,11,
2026-09-12,3023116,W,FR,04,19,
2026-09-12,3023116,W,FR,05,46,
2026-09-12,3023116,W,FR,06,127,
2026-09-12,3023116,W,FR,07,205,
2026-09-12,3023116,W,FR,08,227,
2026-09-12,3023116,W,FR,09,231,
2026-09-12,3023116,W,FR,10,317,
2026-09-12,3023116,W,FR,11,363,
2026-09-12,3023116,W,FR,12,365,
2026-09-12,3023116,W,FR,13,331,
2026-09-12,3023116,W,FR,14,357,
2026-09-12,3023116,W,FR,15,299,
2026-09-12,3023116,W,FR,16,238,
2026-09-12,3023116,W,FR,17,250,
2026-09-12,3023116,W,FR,18,196,
2026-09-12,3023116,W,FR,19,187,
2026-09-12,3023116,W,FR,20,100,
2026-09-12,3023116,W,FR,21,99,
2026-09-12,3023116,W,FR,22,64,
2026-09-12,3023116,W,FR,23,52,
2026-09-12,3023121,W,ML,00,411,60.6
2026-09-12,3023121,W,ML,01,241,58.4
2026-09-12,3023121,W,ML,02,272,58.9
2026-09-12,3023121,W,ML,03,262,58.9
2026-09-12,3023121,W,ML,04,265,59.5
2026-09-12,3023121,W,ML,05,544,61.5
2026-09-12,3023121,W,ML,06,839,63.1
2026-09-12,3023121,W,ML,07,1227,63.8
2026-09-12,3023121,W,ML,08,1757,62.5
2026-09-12,3023121,W,ML,09,1975,63.7
